run_type,task,cell_line,holdout_number,loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc
test,inactive_enhancers_vs_inactive_promoters,H1,9,0.5272784816182178,0.7567098140716553,0.7547801733016968,0.8184665441513062,0.8393346071243286,0.8848023414611816,0.7853343486785889,0.7571310997009277,0.7594820857048035,0.24521979689598083,0.24051788449287415,0.5078820586204529
train,active_vs_inactive,H1,0,0.051198424654556256,0.9955642819404602,0.9815182685852051,0.9744483828544617,0.9996240735054016,0.9959151148796082,0.977970540523529,0.9893243312835693,0.9971303939819336,0.018481748178601265,0.0028695992659777403,0.9755122661590576
test,active_vs_inactive,H1,0,0.49626799835823476,0.8743947744369507,0.13779407739639282,0.26099535822868347,0.6681113839149475,0.18955115973949432,0.18036392331123352,0.5471504926681519,0.9565069079399109,0.8622059226036072,0.04349306970834732,0.12649735808372498
train,active_vs_inactive,H1,1,0.0589555659787912,0.9921321868896484,0.9420345425605774,0.9787352085113525,0.9993247389793396,0.9932874441146851,0.9600342512130737,0.969876229763031,0.9977179169654846,0.0579654797911644,0.002282055327668786,0.9558873176574707
test,active_vs_inactive,H1,1,0.46725861355662346,0.8826990127563477,0.10357470065355301,0.2749391794204712,0.6773274540901184,0.1961676925420761,0.15046603977680206,0.5365630984306335,0.9695514440536499,0.8964253067970276,0.03044855408370495,0.11520673334598541
train,active_vs_inactive,H1,2,0.07366145571657255,0.9879263043403625,0.9180540442466736,0.9598371386528015,0.9980688095092773,0.9741970300674438,0.9384807348251343,0.9568854570388794,0.9957168698310852,0.08194592595100403,0.004283111076802015,0.9320744276046753
test,active_vs_inactive,H1,2,0.4746144990203902,0.8842311501502991,0.10907424241304398,0.29286301136016846,0.6702532172203064,0.19528746604919434,0.15894924104213715,0.539857804775238,0.9706413149833679,0.8909257650375366,0.029358673840761185,0.12627902626991272
train,active_vs_inactive,H1,3,0.07883729522719103,0.9712944030761719,0.7350695133209229,0.9719277024269104,0.9971217513084412,0.9723250865936279,0.8370656967163086,0.8663511276245117,0.9976328015327454,0.26493051648139954,0.0023672066163271666,0.8313019871711731
test,active_vs_inactive,H1,3,0.46047746599651873,0.8912484049797058,0.07516040652990341,0.3203125,0.6811627745628357,0.20563362538814545,0.12175203859806061,0.5286908745765686,0.9822213053703308,0.9248396158218384,0.017778685316443443,0.11370710283517838
train,active_vs_inactive,H1,4,0.07495472546593816,0.9816826581954956,0.8509240746498108,0.9620930552482605,0.9977068305015564,0.9759111404418945,0.903100311756134,0.9235929250717163,0.9962618350982666,0.14907591044902802,0.0037381427828222513,0.8950805068016052
test,active_vs_inactive,H1,4,0.4587835514685139,0.8883985877037048,0.0779101774096489,0.29010239243507385,0.6733691096305847,0.19576486945152283,0.12283237278461456,0.5283287167549133,0.9787473082542419,0.9220898151397705,0.02125268243253231,0.1051272451877594
train,active_vs_inactive,H1,5,0.04684324173585457,0.99444580078125,0.9554758071899414,0.9887773394584656,0.9996837377548218,0.9970378279685974,0.9718413949012756,0.9771333336830139,0.9987908601760864,0.04452420771121979,0.001209148671478033,0.9689363837242126
test,active_vs_inactive,H1,5,0.5051516853272915,0.8849972486495972,0.10815765708684921,0.29797980189323425,0.6721398830413818,0.2015800178050995,0.15870881080627441,0.5398763418197632,0.9715949892997742,0.8918423652648926,0.028405027464032173,0.12791235744953156
train,active_vs_inactive,H1,6,0.13762690667428223,0.9315569996833801,0.3186955749988556,0.9968944191932678,0.9769740104675293,0.8134849667549133,0.48298612236976624,0.659292459487915,0.9998893141746521,0.681304395198822,0.00011069671018049121,0.5432319641113281
test,active_vs_inactive,H1,6,0.37074172706343234,0.896947979927063,0.04124656319618225,0.375,0.6871910691261292,0.2117011845111847,0.07431874424219131,0.5167916417121887,0.9923367500305176,0.9587534666061401,0.0076632266864180565,0.09658386558294296
train,active_vs_inactive,H1,7,0.06383231654032773,0.991588294506073,0.9502825736999512,0.965321958065033,0.9989762306213379,0.9880692958831787,0.957743227481842,0.9732381105422974,0.9961937069892883,0.04971742630004883,0.0038062636740505695,0.953109085559845
test,active_vs_inactive,H1,7,0.46580266288947314,0.8790525197982788,0.13260005414485931,0.28145265579223633,0.6774477958679199,0.19752031564712524,0.1802699863910675,0.547431468963623,0.9622628688812256,0.8673999309539795,0.03773713484406471,0.13430383801460266
train,active_vs_inactive,H1,8,0.0609651152555849,0.9928140044212341,0.9514281153678894,0.9763323068618774,0.9991857409477234,0.9913098812103271,0.963719367980957,0.9744282960891724,0.9974284172058105,0.0485718660056591,0.0025715697556734085,0.9598307013511658
test,active_vs_inactive,H1,8,0.4883490204811096,0.8826990127563477,0.10265811532735825,0.2738386392593384,0.6669491529464722,0.1907440721988678,0.14933332800865173,0.5361558794975281,0.9696536064147949,0.8973419070243835,0.030346378684043884,0.1141909509897232
train,active_vs_inactive,H1,9,0.06285988140632125,0.9913967251777649,0.9397433996200562,0.9735738635063171,0.9990185499191284,0.9877437353134155,0.9563595652580261,0.9684497117996216,0.9971559643745422,0.060256607830524445,0.0028440537862479687,0.9517722725868225
test,active_vs_inactive,H1,9,0.4961990730371326,0.882607102394104,0.10876871645450592,0.28031495213508606,0.6685197353363037,0.19129817187786102,0.15672463178634644,0.5388194918632507,0.9688702821731567,0.8912312984466553,0.031129729002714157,0.12059260904788971
