run_type,task,cell_line,holdout_number,Conv2DRectangularMetaLayer_0_dropout_rate,Conv2DRectangularMetaLayer_0_filters,Conv2DRectangularMetaLayer_0_layers,Conv2DRectangularMetaLayer_0_x_kernel_size,Conv2DRectangularMetaLayer_0_x_pool_size,Conv2DRectangularMetaLayer_0_y_kernel_size,Conv2DRectangularMetaLayer_0_y_pool_size,Conv2DRectangularMetaLayer_1_dropout_rate,Conv2DRectangularMetaLayer_1_filters,Conv2DRectangularMetaLayer_1_layers,Conv2DRectangularMetaLayer_1_x_kernel_size,Conv2DRectangularMetaLayer_1_x_pool_size,Conv2DRectangularMetaLayer_1_y_kernel_size,Conv2DRectangularMetaLayer_1_y_pool_size,DenseRectangularMetaLayer_0_dropout_rate,DenseRectangularMetaLayer_0_layers,DenseRectangularMetaLayer_0_units,DenseRectangularMetaLayer_1_dropout_rate,DenseRectangularMetaLayer_1_layers,DenseRectangularMetaLayer_1_units,loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc
valid,active_vs_inactive,HEK293,8,0.271097890343745,128,0,7,7,2,2,0.04283995032017198,42,1,8,7,2,1,0.0730199110133748,2,14,0.2780755801400225,2,64,0.36029150906731106,0.8796874284744263,0.01011058408766985,0.8000000119209291,0.7526684403419495,0.3342345058917999,0.0199687983840704,0.5048809647560121,0.9996513128280641,0.9898894429206848,0.00034870542003773153,0.08146300166845323
train,active_vs_inactive,HEK293,9,0.4997360602063966,42,0,3,5,2,2,0.04143647016395013,99,1,2,5,2,1,0.08495675531936414,2,49,0.2781002139434471,1,56,0.3681987510007971,0.8787577152252197,6.318715895758942e-05,0.5,0.7611977458000183,0.3256745934486389,0.00012635835446417332,0.5000272393226624,0.9999912977218628,0.999936819076538,8.717939635971561e-06,0.00454213097691536
test,active_vs_inactive,HEK293,9,0.4997360602063966,42,0,3,5,2,2,0.04143647016395013,99,1,2,5,2,1,0.08495675531936414,2,49,0.2781002139434471,1,56,0.3831419078633189,0.8787460923194885,0.0,0.0,0.7065281867980957,0.2651490569114685,0.0,0.4999825656414032,0.9999651312828064,1.0,3.4869935916503885e-05,-0.0020560098346322775
subtrain,active_vs_inactive,HEK293,9,0.4997360602063966,42,0,3,5,2,2,0.04143647016395013,99,1,2,5,2,1,0.08495675531936414,2,49,0.2781002139434471,1,56,0.3680178476314919,0.8787550926208496,7.898270268924534e-05,0.5,0.7619145512580872,0.3255097568035126,0.0001579404633957893,0.5000340342521667,0.999989092350006,0.9999210238456726,1.0897520041908138e-05,0.005078198853880167
valid,active_vs_inactive,HEK293,9,0.4997360602063966,42,0,3,5,2,2,0.04143647016395013,99,1,2,5,2,1,0.08495675531936414,2,49,0.2781002139434471,1,56,0.3689744948756461,0.8787681460380554,0.0,0.0,0.758342981338501,0.32702648639678955,0.0,0.5,1.0,1.0,0.0,0.0
train,active_enhancers_vs_inactive_enhancers,HepG2,0,0.16944964172899496,28,0,8,6,1,2,0.18922673932559472,42,1,6,7,1,1,0.3449235709102311,0,56,0.476002668508137,0,14,0.34772432776111545,0.8865845203399658,0.0,0.0,0.6285800337791443,0.20634286105632785,0.0,0.5,1.0,1.0,0.0,0.0
test,active_enhancers_vs_inactive_enhancers,HepG2,0,0.16944964172899496,28,0,8,6,1,2,0.18922673932559472,42,1,6,7,1,1,0.3449235709102311,0,56,0.476002668508137,0,14,0.34684092342853545,0.8867030143737793,0.0006968640955165029,1.0,0.6217204332351685,0.21157735586166385,0.0013927576364949346,0.5003484487533569,1.0,0.9993031620979308,0.0,0.024857699871063232
subtrain,active_enhancers_vs_inactive_enhancers,HepG2,0,0.16944964172899496,28,0,8,6,1,2,0.18922673932559472,42,1,6,7,1,1,0.3449235709102311,0,56,0.476002668508137,0,14,0.34754754162434515,0.8865734934806824,0.0,0.0,0.6274746656417847,0.2062907963991165,0.0,0.5,1.0,1.0,0.0,0.0
valid,active_enhancers_vs_inactive_enhancers,HepG2,0,0.16944964172899496,28,0,8,6,1,2,0.18922673932559472,42,1,6,7,1,1,0.3449235709102311,0,56,0.476002668508137,0,14,0.34800943955779073,0.8866285085678101,0.0,0.0,0.6329928636550903,0.20707549154758453,0.0,0.5,1.0,1.0,0.0,0.0
train,active_enhancers_vs_inactive_enhancers,HepG2,1,0.3622202315437895,113,0,4,5,2,2,0.060462872563546585,128,1,5,2,2,1,0.24181858042897555,0,21,0.15794525092753892,0,64,0.3360848392199988,0.8872165679931641,0.008707767352461815,0.7352941036224365,0.6974918842315674,0.26049357652664185,0.017211703583598137,0.5041533708572388,0.9995989799499512,0.9912922382354736,0.00040101591730490327,0.07192175090312958
test,active_enhancers_vs_inactive_enhancers,HepG2,1,0.3622202315437895,113,0,4,5,2,2,0.060462872563546585,128,1,5,2,2,1,0.24181858042897555,0,21,0.15794525092753892,0,64,0.3597023040056229,0.8875721096992493,0.011149825528264046,0.8000000119209291,0.5922945141792297,0.17715542018413544,0.021993126720190048,0.5053967237472534,0.9996435642242432,0.9888501763343812,0.00035644270246848464,0.0861552357673645
subtrain,active_enhancers_vs_inactive_enhancers,HepG2,1,0.3622202315437895,113,0,4,5,2,2,0.060462872563546585,128,1,5,2,2,1,0.24181858042897555,0,21,0.15794525092753892,0,64,0.33611452017190324,0.8871907591819763,0.008053983561694622,0.7551020383834839,0.6972454786300659,0.2607235014438629,0.01593797095119953,0.5038598775863647,0.9996657967567444,0.9919460415840148,0.0003341873816680163,0.07042445987462997
valid,active_enhancers_vs_inactive_enhancers,HepG2,1,0.3622202315437895,113,0,4,5,2,2,0.060462872563546585,128,1,5,2,2,1,0.24181858042897555,0,21,0.15794525092753892,0,64,0.3359318032860756,0.8873197436332703,0.011324041523039341,0.6842105388641357,0.698444664478302,0.2604992687702179,0.022279348224401474,0.5053278803825378,0.9993317127227784,0.9886759519577026,0.0006683003157377242,0.07806502282619476
train,active_enhancers_vs_inactive_enhancers,HepG2,2,0.3081807779733113,56,1,2,4,2,1,0.1723761608739778,113,0,2,3,2,2,0.465504426937693,0,49,0.4147009383504748,0,56,0.3449494607671343,0.8867030143737793,0.001219087396748364,0.875,0.6301546096801758,0.2089728116989136,0.002434782683849335,0.5005983710289001,0.999977707862854,0.9987809062004088,2.2278662072494626e-05,0.030192965641617775
test,active_enhancers_vs_inactive_enhancers,HepG2,2,0.3081807779733113,56,1,2,4,2,1,0.1723761608739778,113,0,2,3,2,2,0.465504426937693,0,49,0.4147009383504748,0,56,0.3474287897348404,0.8867030143737793,0.0013937281910330055,0.6666666865348816,0.6195122599601746,0.19642911851406095,0.0027816412039101124,0.5006523132324219,0.9999108910560608,0.998606264591217,8.911067561712116e-05,0.0268701296299696
subtrain,active_enhancers_vs_inactive_enhancers,HepG2,2,0.3081807779733113,56,1,2,4,2,1,0.1723761608739778,113,0,2,3,2,2,0.465504426937693,0,49,0.4147009383504748,0,56,0.34520573754730466,0.8866969347000122,0.0013060513883829115,0.8571428656578064,0.6272056102752686,0.2077450007200241,0.0026081285905092955,0.5006390810012817,0.99997216463089,0.9986939430236816,2.7848947866004888e-05,0.03083479218184948
valid,active_enhancers_vs_inactive_enhancers,HepG2,2,0.3081807779733113,56,1,2,4,2,1,0.1723761608739778,113,0,2,3,2,2,0.465504426937693,0,49,0.4147009383504748,0,56,0.3439249202609062,0.8867272138595581,0.000871080148499459,1.0,0.6420047283172607,0.21394795179367065,0.0017406439874321222,0.5004355311393738,1.0,0.9991289377212524,0.0,0.02779209800064564
train,active_enhancers_vs_inactive_enhancers,HepG2,3,0.3610621276735509,42,2,6,6,2,1,0.2812138812758782,128,1,5,2,2,1,0.1990823174395615,0,14,0.244322348496382,0,64,0.3509007877472675,0.8867819905281067,0.0031347961630672216,0.692307710647583,0.6145132184028625,0.2022271752357483,0.006241331342607737,0.5014783143997192,0.9998217821121216,0.996865212917328,0.000178229296579957,0.041381314396858215
test,active_enhancers_vs_inactive_enhancers,HepG2,3,0.3610621276735509,42,2,6,6,2,1,0.2812138812758782,128,1,5,2,2,1,0.1990823174395615,0,14,0.244322348496382,0,64,0.35379695415496826,0.8866239786148071,0.0013937281910330055,0.5,0.5946642160415649,0.1814144402742386,0.002779708243906498,0.5006077289581299,0.9998217821121216,0.998606264591217,0.00017822135123424232,0.021681621670722958
subtrain,active_enhancers_vs_inactive_enhancers,HepG2,3,0.3610621276735509,42,2,6,6,2,1,0.2812138812758782,128,1,5,2,2,1,0.1990823174395615,0,14,0.244322348496382,0,64,0.35106585947972424,0.8866969347000122,0.0028297780081629753,0.6190476417541504,0.6110653281211853,0.1998932659626007,0.005633802618831396,0.5013034939765929,0.9997771978378296,0.9971702098846436,0.00022279158292803916,0.03631571307778359
valid,active_enhancers_vs_inactive_enhancers,HepG2,3,0.3610621276735509,42,2,6,6,2,1,0.2812138812758782,128,1,5,2,2,1,0.1990823174395615,0,14,0.244322348496382,0,64,0.34934244230389594,0.8871222734451294,0.004355400800704956,1.0,0.6282696127891539,0.2121632844209671,0.008673027157783508,0.5021777153015137,1.0,0.9956446290016174,0.0,0.062157303094863885
train,active_enhancers_vs_inactive_enhancers,HepG2,4,0.1130458989027959,99,0,6,5,2,2,0.0010889106031145568,28,1,3,5,1,1,0.44797502776475456,0,7,0.4606702031219882,2,0,0.3446586613703256,0.8865845203399658,0.0,0.0,0.6290006637573242,0.20810315012931824,0.0,0.5,1.0,1.0,0.0,0.0
test,active_enhancers_vs_inactive_enhancers,HepG2,4,0.1130458989027959,99,0,6,5,2,2,0.0010889106031145568,28,1,3,5,1,1,0.44797502776475456,0,7,0.4606702031219882,2,0,0.34504183918237685,0.8866239786148071,0.0,0.0,0.6131976842880249,0.19777676463127136,0.0,0.5,1.0,1.0,0.0,0.0
subtrain,active_enhancers_vs_inactive_enhancers,HepG2,4,0.1130458989027959,99,0,6,5,2,2,0.0010889106031145568,28,1,3,5,1,1,0.44797502776475456,0,7,0.4606702031219882,2,0,0.3446009085988099,0.8865734934806824,0.0,0.0,0.6290029883384705,0.207393690943718,0.0,0.5,1.0,1.0,0.0,0.0
valid,active_enhancers_vs_inactive_enhancers,HepG2,4,0.1130458989027959,99,0,6,5,2,2,0.0010889106031145568,28,1,3,5,1,1,0.44797502776475456,0,7,0.4606702031219882,2,0,0.3449253059923649,0.8866285085678101,0.0,0.0,0.6290472745895386,0.21191200613975525,0.0,0.5,1.0,1.0,0.0,0.0
train,active_enhancers_vs_inactive_enhancers,HepG2,5,0.03412997928822069,14,0,5,4,2,2,0.1522487912603727,128,2,5,5,2,1,0.133525700899556,0,21,0.09754060506532736,0,14,0.3523319470460969,0.8867819905281067,0.0022640195675194263,0.8125,0.6326489448547363,0.2067277878522873,0.004515456967055798,0.5010985732078552,0.9999331831932068,0.9977359771728516,6.683598621748388e-05,0.03919824585318565
test,active_enhancers_vs_inactive_enhancers,HepG2,5,0.03412997928822069,14,0,5,4,2,2,0.1522487912603727,128,2,5,5,2,1,0.133525700899556,0,21,0.09754060506532736,0,14,0.3548182463645935,0.8868610262870789,0.003484320593997836,0.7142857313156128,0.6084072589874268,0.2003340870141983,0.006934812758117914,0.5016530752182007,0.9998217821121216,0.996515691280365,0.00017822135123424232,0.044584378600120544
subtrain,active_enhancers_vs_inactive_enhancers,HepG2,5,0.03412997928822069,14,0,5,4,2,2,0.1522487912603727,128,2,5,5,2,1,0.133525700899556,0,21,0.09754060506532736,0,14,0.3526692731575396,0.8867463469505309,0.0021767523139715195,0.7692307829856873,0.6314043402671814,0.20348842442035675,0.0043412200175225735,0.5010465979576111,0.9999164342880248,0.9978232383728028,8.354684541700408e-05,0.03705636039376259
valid,active_enhancers_vs_inactive_enhancers,HepG2,5,0.03412997928822069,14,0,5,4,2,2,0.1522487912603727,128,2,5,5,2,1,0.133525700899556,0,21,0.09754060506532736,0,14,0.3506587155163288,0.8869247436523438,0.002613240387290716,1.0,0.6376355290412903,0.22090968489646912,0.005212858319282532,0.5013065934181213,1.0,0.9973867535591124,0.0,0.04814208298921585
train,active_enhancers_vs_inactive_enhancers,HepG2,6,0.4017911235132453,14,0,8,5,2,1,0.1349606402302285,85,1,3,7,2,1,0.23850517639912866,0,21,0.3983238996326471,0,56,0.3462922977979737,0.8868017792701721,0.0019157087663188575,1.0,0.6319724321365356,0.20819079875946045,0.00382409174926579,0.5009578466415405,1.0,0.9980843067169191,0.0,0.04121658578515053
test,active_enhancers_vs_inactive_enhancers,HepG2,6,0.4017911235132453,14,0,8,5,2,1,0.1349606402302285,85,1,3,7,2,1,0.23850517639912866,0,21,0.3983238996326471,0,56,0.34837410390377044,0.8867030143737793,0.0013937281910330055,0.6666666865348816,0.6093899011611938,0.2037222385406494,0.0027816412039101124,0.5006523132324219,0.9999108910560608,0.998606264591217,8.911067561712116e-05,0.0268701296299696
subtrain,active_enhancers_vs_inactive_enhancers,HepG2,6,0.4017911235132453,14,0,8,5,2,1,0.1349606402302285,85,1,3,7,2,1,0.23850517639912866,0,21,0.3983238996326471,0,56,0.3462257276541032,0.886795699596405,0.0019590770825743675,1.0,0.6325738430023193,0.2063865065574646,0.003910493105649947,0.5009795427322388,1.0,0.9980409145355223,0.0,0.04168035462498665
valid,active_enhancers_vs_inactive_enhancers,HepG2,6,0.4017911235132453,14,0,8,5,2,1,0.1349606402302285,85,1,3,7,2,1,0.23850517639912866,0,21,0.3983238996326471,0,56,0.3462830774486065,0.8868259787559509,0.001742160296998918,1.0,0.6295461058616638,0.21652741730213165,0.0034782609436661005,0.5008710622787476,1.0,0.99825781583786,0.0,0.039305903017520905
train,active_enhancers_vs_inactive_enhancers,HepG2,7,0.29751030156516506,0,0,3,2,2,2,0.3886950518119597,14,3,7,7,1,1,0.05395983082082911,0,14,0.4718011938655021,0,21,0.3489339606027411,0.8866239786148071,0.00034831068478524685,1.0,0.6323884129524231,0.21173414587974548,0.0006963788182474673,0.5001741647720337,1.0,0.9996516704559326,0.0,0.017573248594999313
test,active_enhancers_vs_inactive_enhancers,HepG2,7,0.29751030156516506,0,0,3,2,2,2,0.3886950518119597,14,3,7,7,1,1,0.05395983082082911,0,14,0.4718011938655021,0,21,0.3524102434515953,0.8866239786148071,0.0,0.0,0.6112099885940552,0.18514646589756006,0.0,0.5,1.0,1.0,0.0,0.0
subtrain,active_enhancers_vs_inactive_enhancers,HepG2,7,0.29751030156516506,0,0,3,2,2,2,0.3886950518119597,14,3,7,7,1,1,0.05395983082082911,0,14,0.4718011938655021,0,21,0.3478714347635425,0.8865981698036194,0.00021767523139715195,1.0,0.6364137530326843,0.21426138281822205,0.0004352557007223368,0.5001088380813599,1.0,0.9997823238372804,0.0,0.013892079703509808
valid,active_enhancers_vs_inactive_enhancers,HepG2,7,0.29751030156516506,0,0,3,2,2,2,0.3886950518119597,14,3,7,7,1,1,0.05395983082082911,0,14,0.4718011938655021,0,21,0.3521095059812069,0.8867272138595581,0.000871080148499459,1.0,0.6163413524627686,0.2020421177148819,0.0017406439874321222,0.5004355311393738,1.0,0.9991289377212524,0.0,0.02779209800064564
train,active_enhancers_vs_inactive_enhancers,HepG2,8,0.3445593937862463,113,0,6,4,2,2,0.051901693927971136,99,1,5,5,2,1,0.044082432656468364,0,0,0.14112673130750406,0,56,0.34964173648393515,0.8867425322532654,0.0013932427391409874,1.0,0.6361293792724609,0.2126922309398651,0.002782608615234494,0.50069659948349,1.0,0.9986067414283752,0.0,0.035148583352565765
test,active_enhancers_vs_inactive_enhancers,HepG2,8,0.3445593937862463,113,0,6,4,2,2,0.051901693927971136,99,1,5,5,2,1,0.044082432656468364,0,0,0.14112673130750406,0,56,0.3548282790184021,0.8866239786148071,0.0006968640955165029,0.5,0.6041007041931152,0.18660299479961395,0.0013917884789407251,0.5003038644790649,0.9999108910560608,0.9993031620979308,8.911067561712116e-05,0.015330009162425997
subtrain,active_enhancers_vs_inactive_enhancers,HepG2,8,0.3445593937862463,113,0,6,4,2,2,0.051901693927971136,99,1,5,5,2,1,0.044082432656468364,0,0,0.14112673130750406,0,56,0.3494518762864407,0.8867463469505309,0.0015237266197800634,1.0,0.6359185576438904,0.2125326544046402,0.003042816882953048,0.5007618665695189,1.0,0.998476266860962,0.0,0.03675771132111549
valid,active_enhancers_vs_inactive_enhancers,HepG2,8,0.3445593937862463,113,0,6,4,2,2,0.051901693927971136,99,1,5,5,2,1,0.044082432656468364,0,0,0.14112673130750406,0,56,0.3499635957181454,0.8867272138595581,0.000871080148499459,1.0,0.6369791626930237,0.2136174887418747,0.0017406439874321222,0.5004355311393738,1.0,0.9991289377212524,0.0,0.02779209800064564
train,active_enhancers_vs_inactive_enhancers,HepG2,9,0.1338993492872577,14,3,3,6,2,1,0.01214969725239201,14,0,7,1,1,1,0.09139993123501072,0,14,0.4568564660407336,2,0,0.35735114829407794,0.8867030143737793,0.0019157087663188575,0.6875,0.6286804676055908,0.20997200906276706,0.0038207711186259994,0.5009021759033203,0.9998885989189148,0.9980843067169191,0.00011139331036247312,0.03218939155340195
test,active_enhancers_vs_inactive_enhancers,HepG2,9,0.1338993492872577,14,3,3,6,2,1,0.01214969725239201,14,0,7,1,1,1,0.09139993123501072,0,14,0.4568564660407336,2,0,0.3603022307157516,0.8868610262870789,0.0020905924029648304,1.0,0.6195253133773804,0.20414918661117554,0.004172461573034525,0.501045286655426,1.0,0.997909426689148,0.0,0.04305820167064667
subtrain,active_enhancers_vs_inactive_enhancers,HepG2,9,0.1338993492872577,14,3,3,6,2,1,0.01214969725239201,14,0,7,1,1,1,0.09139993123501072,0,14,0.4568564660407336,2,0,0.3566747321835104,0.8866722583770752,0.0017414018511772154,0.6666666865348816,0.6305115818977356,0.21250177919864652,0.0034737298265099525,0.5008149743080139,0.9998885989189148,0.9982585906982422,0.00011139579146401955,0.03003418073058128
valid,active_enhancers_vs_inactive_enhancers,HepG2,9,0.1338993492872577,14,3,3,6,2,1,0.01214969725239201,14,0,7,1,1,1,0.09139993123501072,0,14,0.4568564660407336,2,0,0.3594295233488083,0.8868259787559509,0.002613240387290716,0.75,0.6213976144790649,0.20143653452396396,0.005208333488553762,0.5012509226799011,0.9998885989189148,0.9973867535591124,0.00011138337868032976,0.03991720080375672
train,active_promoters_vs_inactive_promoters,HepG2,0,0.2876012302468098,28,1,7,5,2,1,0.3712372420015424,85,0,7,2,2,1,0.2611106768648387,0,7,0.19278314684990308,1,14,0.3956932813976519,0.8599194288253784,0.011798101477324964,0.7150537371635437,0.7802504301071167,0.37759116291999817,0.02321319468319416,0.5055129528045654,0.99922776222229,0.9882019162178041,0.0007722457521595062,0.0796448290348053
test,active_promoters_vs_inactive_promoters,HepG2,0,0.2876012302468098,28,1,7,5,2,1,0.3712372420015424,85,0,7,2,2,1,0.2611106768648387,0,7,0.19278314684990308,1,14,0.4102048704141303,0.8590879440307617,0.007449449971318245,0.5526315569877625,0.7491971850395203,0.3140001893043518,0.01470073498785496,0.5032293200492859,0.9990091919898988,0.9925505518913268,0.000990791479125619,0.05160356685519218
subtrain,active_promoters_vs_inactive_promoters,HepG2,0,0.2876012302468098,28,1,7,5,2,1,0.3712372420015424,85,0,7,2,2,1,0.2611106768648387,0,7,0.19278314684990308,1,14,0.39601643407344816,0.8599877953529358,0.01197604835033417,0.7297297120094299,0.7793646454811096,0.3784507513046265,0.023565350100398064,0.5056237578392029,0.9992714524269104,0.9880239367485046,0.0007285311003215611,0.08146323263645172
valid,active_promoters_vs_inactive_promoters,HepG2,0,0.2876012302468098,28,1,7,5,2,1,0.3712372420015424,85,0,7,2,2,1,0.2611106768648387,0,7,0.19278314684990308,1,14,0.3952586475818876,0.8596458435058594,0.011086474172770977,0.6578947305679321,0.7837184071540833,0.374925434589386,0.021805495023727417,0.5050696730613708,0.999052882194519,0.9889135360717772,0.000947107677347958,0.07247350364923477
train,active_promoters_vs_inactive_promoters,HepG2,1,0.1832923328724576,113,2,5,7,2,1,0.058063485481171476,99,0,6,1,1,2,0.11286362297843446,3,14,0.10269948551389532,0,21,0.44477813255291776,0.8607203364372253,0.014902865514159203,0.875,0.8223085999488831,0.42739102244377136,0.029306584969162938,0.5072765946388245,0.9996502995491028,0.985097110271454,0.0003496962017379701,0.1034725233912468
test,active_promoters_vs_inactive_promoters,HepG2,1,0.1832923328724576,113,2,5,7,2,1,0.058063485481171476,99,0,6,1,1,2,0.11286362297843446,3,14,0.10269948551389532,0,21,0.4998635042317306,0.8588376641273499,0.00212841434404254,0.4615384638309479,0.7327872514724731,0.30158233642578125,0.004237288143485785,0.5008602142333984,0.9995920062065125,0.9978715777397156,0.0004079729551449418,0.023486876860260963
subtrain,active_promoters_vs_inactive_promoters,HepG2,1,0.1832923328724576,113,2,5,7,2,1,0.058063485481171476,99,0,6,1,1,2,0.11286362297843446,3,14,0.10269948551389532,0,21,0.4434269639253616,0.8606917858123779,0.01452650222927332,0.8791946172714233,0.824289858341217,0.4285953044891357,0.028580779209733013,0.5070993304252625,0.9996721744537354,0.9854735136032104,0.00032783899223431945,0.10249285399913788
valid,active_promoters_vs_inactive_promoters,HepG2,1,0.1832923328724576,113,2,5,7,2,1,0.058063485481171476,99,0,6,1,1,2,0.11286362297843446,3,14,0.10269948551389532,0,21,0.4495119944451347,0.8608347177505493,0.016407981514930725,0.8604651093482971,0.814342737197876,0.42255374789237976,0.032201915979385376,0.5079854130744934,0.9995628595352172,0.9835920333862304,0.00043712661135941744,0.1073302924633026
train,active_promoters_vs_inactive_promoters,HepG2,2,0.1124520887119698,71,2,6,7,2,1,0.02121498072015181,99,0,8,7,2,1,0.05666530641727111,2,7,0.1613905881360743,1,56,0.3978786051463776,0.860507607460022,0.3083473742008209,0.5093040466308594,0.8128556609153748,0.4293662905693054,0.3841308355331421,0.6297751069068909,0.9512028098106384,0.6916525959968567,0.048797190189361565,0.3232612013816833
test,active_promoters_vs_inactive_promoters,HepG2,2,0.1124520887119698,71,2,6,7,2,1,0.02121498072015181,99,0,8,7,2,1,0.05666530641727111,2,7,0.1613905881360743,1,56,0.42517705129671707,0.8393152356147766,0.24299396574497226,0.3889835178852081,0.7597774267196655,0.32644522190093994,0.2991266250610352,0.5901413559913635,0.9372887015342712,0.7570060491561891,0.06271126866340637,0.22137509286403656
subtrain,active_promoters_vs_inactive_promoters,HepG2,2,0.1124520887119698,71,2,6,7,2,1,0.02121498072015181,99,0,8,7,2,1,0.05666530641727111,2,7,0.1613905881360743,1,56,0.3976914482116699,0.8601598739624023,0.30727434158325195,0.5072304606437683,0.8122192621231079,0.4276503026485443,0.3827083706855774,0.6291221380233765,0.9509698748588562,0.6927256584167479,0.049030143767595284,0.32154858112335205
valid,active_promoters_vs_inactive_promoters,HepG2,2,0.1124520887119698,71,2,6,7,2,1,0.02121498072015181,99,0,8,7,2,1,0.05666530641727111,2,7,0.1613905881360743,1,56,0.3974088761541579,0.8618984818458557,0.3126385807991028,0.5176211595535278,0.815428614616394,0.4362094402313232,0.3898258209228516,0.6323865652084351,0.952134609222412,0.6873614192008972,0.0478653647005558,0.3301200866699219
train,active_promoters_vs_inactive_promoters,HepG2,3,0.44606179382225775,128,0,4,8,2,1,0.03501695493975068,28,2,8,8,2,1,0.08551197077417877,1,28,0.1364286877290975,1,28,0.3265436367866711,0.918940246105194,0.5340193510055542,0.8310325741767883,0.9509392380714417,0.7945762276649475,0.6502133011817932,0.7580924034118652,0.9821655154228209,0.4659806489944458,0.017834506928920746,0.6258182525634766
test,active_promoters_vs_inactive_promoters,HepG2,3,0.44606179382225775,128,0,4,8,2,1,0.03501695493975068,28,2,8,8,2,1,0.08551197077417877,1,28,0.1364286877290975,1,28,0.5963819162755073,0.8344095945358276,0.18517205119133,0.3405088186264038,0.6768038868904114,0.26418206095695496,0.2398897111415863,0.5631245374679565,0.9410770535469056,0.8148279786109924,0.058922950178384774,0.16512411832809448
subtrain,active_promoters_vs_inactive_promoters,HepG2,3,0.44606179382225775,128,0,4,8,2,1,0.03501695493975068,28,2,8,8,2,1,0.08551197077417877,1,28,0.1364286877290975,1,28,0.3274175159931183,0.918354868888855,0.5327123403549194,0.8269925713539124,0.9500181674957277,0.7913510203361511,0.6480070352554321,0.7572039961814879,0.9816956520080566,0.4672876596450806,0.01830434426665306,0.6229851841926575
valid,active_promoters_vs_inactive_promoters,HepG2,3,0.44606179382225775,128,0,4,8,2,1,0.03501695493975068,28,2,8,8,2,1,0.08551197077417877,1,28,0.1364286877290975,1,28,0.3225068303327712,0.9212815165519714,0.539246141910553,0.8473867774009705,0.9545884728431702,0.8075281381607056,0.6590785980224609,0.7616454958915709,0.9840448498725892,0.4607538878917694,0.01595512218773365,0.6372220516204834
train,active_promoters_vs_inactive_promoters,HepG2,4,0.3190319173966892,113,0,6,7,2,2,0.22831612517558045,113,1,5,8,2,1,0.04897367837018478,2,21,0.11490223167236108,1,14,0.4108343391467969,0.8589682579040527,0.00035483011743053794,1.0,0.7976493239402771,0.3890032470226288,0.000709408544935286,0.5001774430274963,1.0,0.999645173549652,0.0,0.017458101734519005
test,active_promoters_vs_inactive_promoters,HepG2,4,0.3190319173966892,113,0,6,7,2,2,0.22831612517558045,113,1,5,8,2,1,0.04897367837018478,2,21,0.11490223167236108,1,14,0.42811044937447656,0.8588877320289612,0.0,0.0,0.7499703168869019,0.3285695314407349,0.0,0.5,1.0,1.0,0.0,0.0
subtrain,active_promoters_vs_inactive_promoters,HepG2,4,0.3190319173966892,113,0,6,7,2,2,0.22831612517558045,113,1,5,8,2,1,0.04897367837018478,2,21,0.11490223167236108,1,14,0.4110621784925461,0.8589709401130676,0.00033266798709519213,1.0,0.7980707883834839,0.3893038034439087,0.0006651147268712522,0.5001663565635681,1.0,0.9996673464775084,0.0,0.016904141753911972
valid,active_promoters_vs_inactive_promoters,HepG2,4,0.3190319173966892,113,0,6,7,2,2,0.22831612517558045,113,1,5,8,2,1,0.04897367837018478,2,21,0.11490223167236108,1,14,0.4132303150873336,0.8589575290679932,0.0004434589936863631,1.0,0.7959859371185303,0.3880904912948608,0.0008865247946232556,0.5002217292785645,1.0,0.9995565414428712,0.0,0.01951687783002853
train,active_promoters_vs_inactive_promoters,HepG2,5,0.18064963198147896,113,0,8,8,1,2,0.13589628933241654,85,1,6,5,2,1,0.3680328889165809,3,14,0.04702877439712759,0,64,0.3591589593468383,0.8919578790664673,0.3810875415802002,0.7217742204666138,0.9176989197731018,0.6473818421363831,0.4988098740577698,0.6784792542457581,0.975870966911316,0.6189124584197998,0.02412903867661953,0.473250687122345
test,active_promoters_vs_inactive_promoters,HepG2,5,0.18064963198147896,113,0,8,8,1,2,0.13589628933241654,85,1,6,5,2,1,0.3680328889165809,3,14,0.04702877439712759,0,64,0.4857698052744322,0.8416678905487059,0.1592763364315033,0.3615136742591858,0.7409041523933411,0.2956914007663727,0.22112780809402466,0.5565294027328491,0.9537824988365172,0.8407236337661743,0.04621750861406326,0.16300378739833832
subtrain,active_promoters_vs_inactive_promoters,HepG2,5,0.18064963198147896,113,0,8,8,1,2,0.13589628933241654,85,1,6,5,2,1,0.3680328889165809,3,14,0.04702877439712759,0,64,0.3595419659614563,0.8918542861938477,0.3810157477855681,0.7207887768745422,0.9176214933395386,0.646807849407196,0.498512864112854,0.678386926651001,0.975758135318756,0.6189842820167542,0.02424187213182449,0.4727506041526794
valid,active_promoters_vs_inactive_promoters,HepG2,5,0.18064963198147896,113,0,8,8,1,2,0.13589628933241654,85,1,6,5,2,1,0.3680328889165809,3,14,0.04702877439712759,0,64,0.358659332233762,0.8923721909523009,0.38137471675872797,0.7257384061813354,0.9179986119270324,0.649903416633606,0.5,0.6788485050201416,0.9763222932815552,0.618625283241272,0.02367769181728363,0.4752578139305115
