run_type,task,cell_line,holdout_number,loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc
train,active_promoters_vs_inactive_promoters,A549,7,0.031138387148658308,0.9987985491752625,0.9947828054428101,0.9935773015022278,0.9999691843986511,0.99973064661026,0.9941797256469727,0.9970216155052185,0.999260425567627,0.005217180121690035,0.0007395830471068621,0.9935099482536316
test,active_promoters_vs_inactive_promoters,A549,7,0.6238551490669009,0.8756570219993591,0.10339805483818054,0.25058823823928833,0.6445664763450623,0.17848598957061768,0.14639174938201904,0.5339226126670837,0.9644472002983093,0.8966019153594971,0.03555282577872276,0.1022239625453949
train,active_promoters_vs_inactive_promoters,A549,8,0.041351189699988015,0.9973593354225159,0.9916282296180725,0.9829224348068237,0.9998252987861633,0.9977006316184998,0.9872561693191528,0.9948233366012573,0.9980185031890869,0.008371754549443722,0.001981524284929037,0.985795259475708
test,active_promoters_vs_inactive_promoters,A549,8,0.5544745333587067,0.8719027042388916,0.1155339777469635,0.2441025674343109,0.6549752354621887,0.18300417065620422,0.15683689713478088,0.5371999144554138,0.9588658809661865,0.8844659924507141,0.04113411903381348,0.10501139611005783
train,active_promoters_vs_inactive_promoters,A549,9,0.04619884017866831,0.9940053224563599,0.9531667232513428,0.9883004426956177,0.9996633529663086,0.9967024326324463,0.9704156517982483,0.9759345054626465,0.9987022280693054,0.04683329164981842,0.0012977588921785355,0.9672777652740479
test,active_promoters_vs_inactive_promoters,A549,9,0.5543218009834048,0.8851178884506226,0.06699029356241226,0.2700587213039398,0.6431463956832886,0.18359431624412537,0.10735122859477997,0.5230860114097595,0.9791817665100098,0.933009684085846,0.02081821672618389,0.08893994241952896
train,active_enhancers_vs_active_promoters,A549,0,0.08528263299641284,0.9894822239875793,0.9862897396087646,0.9995082020759583,0.9943704605102539,0.9983901977539062,0.9928549528121948,0.9924508929252625,0.9986120462417603,0.01371026411652565,0.0013879250036552548,0.9732460379600525
test,active_enhancers_vs_active_promoters,A549,0,0.517635545947335,0.8306364417076111,0.8941747546195984,0.8792362809181213,0.8699257969856262,0.9383576512336731,0.886642575263977,0.7716366052627563,0.6490984559059143,0.10582524538040161,0.3509015142917633,0.5522878170013428
train,active_enhancers_vs_active_promoters,A549,1,0.12389958175745877,0.9790542721748352,0.9756126999855042,0.996036171913147,0.9895700216293335,0.9969930648803711,0.9857186675071716,0.9822546243667603,0.9888966083526611,0.024387285113334656,0.011103400029242039,0.947176992893219
test,active_enhancers_vs_active_promoters,A549,1,0.4570916782725941,0.829917311668396,0.8796116709709167,0.8895434737205505,0.8715602159500122,0.9419206380844116,0.8845496773719788,0.7837725877761841,0.6879334449768066,0.12038835138082504,0.31206658482551575,0.5618489980697632
train,active_enhancers_vs_active_promoters,A549,2,0.1855984628200531,0.939949631690979,0.9276874661445618,0.9906711578369141,0.9763538241386414,0.9929396510124207,0.9581453800201416,0.9513524174690247,0.9750173687934875,0.07231254875659943,0.024982651695609093,0.8580929636955261
test,active_enhancers_vs_active_promoters,A549,2,0.5039940882812847,0.7867673635482788,0.816990315914154,0.8862559199333191,0.8380670547485352,0.9307519793510437,0.8502147197723389,0.7587032318115234,0.700416088104248,0.18300971388816833,0.29958391189575195,0.4872324764728546
train,active_enhancers_vs_active_promoters,A549,3,0.18181387030265547,0.9552319049835205,0.9406697154045105,0.9988405108451843,0.9907647371292114,0.9972885251045227,0.9688827991485596,0.9687734842300415,0.9968771934509277,0.05933025851845741,0.0031228314619511366,0.8944799900054932
test,active_enhancers_vs_active_promoters,A549,3,0.4497890770435333,0.7810140252113342,0.7936893105506897,0.8988454937934875,0.8472725749015808,0.9396544694900513,0.8430007696151733,0.7692440748214722,0.7447988986968994,0.2063106745481491,0.2552011013031006,0.4961049258708954
train,active_enhancers_vs_active_promoters,A549,4,0.10743125883693044,0.984178364276886,0.9820432066917419,0.996552586555481,0.9927912950515747,0.9979112148284912,0.9892446994781494,0.986163854598999,0.9902845025062561,0.0179568063467741,0.009715475142002106,0.959708034992218
test,active_enhancers_vs_active_promoters,A549,4,0.4317640689286319,0.8331535458564758,0.8689320683479309,0.9022177457809448,0.8777169585227966,0.9467778205871582,0.885262131690979,0.7999306917190552,0.7309292554855347,0.13106796145439148,0.26907074451446533,0.5813693404197693
train,active_enhancers_vs_active_promoters,A549,5,0.11792448941956866,0.9785149097442627,0.9849551320075989,0.9860318303108215,0.9927972555160522,0.9978922605514526,0.9854931831359863,0.9725261330604553,0.9600971341133118,0.015044892206788063,0.03990284353494644,0.9440956711769104
test,active_enhancers_vs_active_promoters,A549,5,0.4739512638612227,0.8374685645103455,0.905339777469635,0.8788878321647644,0.8756628632545471,0.9422687292098999,0.8919177651405334,0.7744451761245728,0.6435506343841553,0.0946601927280426,0.3564493656158447,0.5656808614730835
train,active_enhancers_vs_active_promoters,A549,6,0.10771708173507993,0.9778856635093689,0.9848337769508362,0.9853119850158691,0.9921497106552124,0.9977521896362305,0.9850727915763855,0.9714245200157166,0.9580152630805969,0.015166222117841244,0.04198473319411278,0.9424241185188293
test,active_enhancers_vs_active_promoters,A549,6,0.523752358826724,0.8356706500053406,0.9257281422615051,0.8625056743621826,0.8766357898712158,0.9408560991287231,0.8929992914199829,0.752045750617981,0.5783633589744568,0.07427184283733368,0.4216366112232208,0.5472412705421448
train,active_enhancers_vs_active_promoters,A549,7,0.16376647251573476,0.9580187201499939,0.9521960616111755,0.9907839894294739,0.9837967753410339,0.9948893785476685,0.9711068272590637,0.9634332060813904,0.9746703505516052,0.047803930938243866,0.025329632684588432,0.8968338370323181
test,active_enhancers_vs_active_promoters,A549,7,0.44529820030385797,0.8205681443214417,0.8504854440689087,0.9016984105110168,0.8700992465019226,0.9416016936302185,0.8753435015678406,0.7927877902984619,0.7350901365280151,0.1495145559310913,0.2649098336696625,0.5592755079269409
train,active_enhancers_vs_active_promoters,A549,8,0.12863282757726582,0.9776159524917603,0.9739140868186951,0.9957821369171143,0.9900649785995483,0.9971166849136353,0.9847267270088196,0.9810583591461182,0.9882026314735413,0.026085902005434036,0.011797362938523293,0.9436764121055603
test,active_enhancers_vs_active_promoters,A549,8,0.5117710151455619,0.8191298246383667,0.8878640532493591,0.8705378174781799,0.8452847003936768,0.9261374473571777,0.8791155815124512,0.7553051114082336,0.6227461695671082,0.11213592439889908,0.37725380063056946,0.520622968673706
train,active_enhancers_vs_active_promoters,A549,9,0.15557698041877963,0.9554117321968079,0.9703955054283142,0.9694545269012451,0.9828131198883057,0.9944428205490112,0.969924807548523,0.9414781332015991,0.9125607013702393,0.029604464769363403,0.08743927627801895,0.8837555050849915
test,active_enhancers_vs_active_promoters,A549,9,0.44553342461586,0.8522114157676697,0.9199029207229614,0.8851004242897034,0.8846898674964905,0.9446040987968445,0.9021661281585693,0.7893550395965576,0.6588072180747986,0.08009708672761917,0.3411927819252014,0.6025096774101257
train,inactive_enhancers_vs_inactive_promoters,A549,0,0.20549522145657265,0.9340999126434326,0.9201540350914001,0.9684672951698303,0.9819112420082092,0.9888941049575806,0.943692684173584,0.9375929832458496,0.9550319314002991,0.07984594255685806,0.04496806114912033,0.8660304546356201
test,inactive_enhancers_vs_inactive_promoters,A549,0,0.528219656047658,0.7650152444839478,0.7844384908676147,0.8167605996131897,0.8454145789146423,0.8912017345428467,0.8002732992172241,0.7601509094238281,0.7358632683753967,0.21556150913238525,0.26413673162460327,0.5158153772354126
train,inactive_enhancers_vs_inactive_promoters,A549,1,0.23289972789410096,0.9034737944602966,0.9066603183746338,0.9307129383087158,0.9748278260231018,0.9835927486419678,0.918529212474823,0.9026756286621094,0.898690938949585,0.09333965927362442,0.10130903869867325,0.8005844950675964
test,inactive_enhancers_vs_inactive_promoters,A549,1,0.5235606434508266,0.7609285712242126,0.800680935382843,0.8009044528007507,0.8401719927787781,0.8909331560134888,0.8007926940917969,0.7509729862213135,0.7012649774551392,0.1993190497159958,0.29873502254486084,0.5019108653068542
train,inactive_enhancers_vs_inactive_promoters,A549,2,0.2830824333161307,0.8688613772392273,0.8975063562393188,0.885532557964325,0.9556045532226562,0.9717746376991272,0.8914792537689209,0.8616864681243896,0.8258665800094604,0.10249361395835876,0.17413341999053955,0.7259358167648315
test,inactive_enhancers_vs_inactive_promoters,A549,2,0.4969792984999143,0.7627373933792114,0.8072114586830139,0.7994030117988586,0.8420145511627197,0.8930490016937256,0.8032882213592529,0.7515993714332581,0.6959872841835022,0.19278857111930847,0.3040127456188202,0.5044704675674438
train,inactive_enhancers_vs_inactive_promoters,A549,3,0.21991185620586673,0.9261690974235535,0.9601049423217773,0.9203194379806519,0.9790797233581543,0.9857196807861328,0.9397912621498108,0.9176689386367798,0.875232994556427,0.03989506512880325,0.1247669905424118,0.8457459211349487
test,inactive_enhancers_vs_inactive_promoters,A549,3,0.5246354249807504,0.7548990249633789,0.8218352198600769,0.781155526638031,0.8366303443908691,0.8888742327690125,0.8009791970252991,0.7381355166435242,0.6544358134269714,0.1781647652387619,0.34556421637535095,0.48361843824386597
train,inactive_enhancers_vs_inactive_promoters,A549,4,0.28501531545559394,0.8858702778816223,0.8762122988700867,0.9295770525932312,0.9554990530014038,0.9720494747161865,0.9021061658859253,0.8882894515991211,0.9003665447235107,0.12378773093223572,0.09963347017765045,0.767494797706604
test,inactive_enhancers_vs_inactive_promoters,A549,4,0.49502278979008013,0.7657521963119507,0.7822058200836182,0.8192926049232483,0.8444991707801819,0.8941861391067505,0.8003197908401489,0.7616314888000488,0.7410572171211243,0.21779415011405945,0.25894278287887573,0.5182098150253296
train,inactive_enhancers_vs_inactive_promoters,A549,5,0.24547722839951772,0.9042526483535767,0.8959574699401855,0.9416725039482117,0.9718956351280212,0.9818793535232544,0.9182463884353638,0.906330406665802,0.9167033433914185,0.10404253005981445,0.08329667896032333,0.8043458461761475
test,inactive_enhancers_vs_inactive_promoters,A549,5,0.5215855042139689,0.7575452923774719,0.7839919328689575,0.8065924048423767,0.8375338912010193,0.8874483108520508,0.7951316237449646,0.7509219646453857,0.7178520560264587,0.2160080373287201,0.28214794397354126,0.49864891171455383
train,inactive_enhancers_vs_inactive_promoters,A549,6,0.21241542562938093,0.9275006651878357,0.8995994925498962,0.9778249859809875,0.9821711182594299,0.9890544414520264,0.9370825290679932,0.9344892501831055,0.9693790078163147,0.10040048509836197,0.030621007084846497,0.8560346961021423
test,inactive_enhancers_vs_inactive_promoters,A549,6,0.5239500113022633,0.7579472661018372,0.7508930563926697,0.8296127319335938,0.8409956097602844,0.8914541006088257,0.7882925271987915,0.759713888168335,0.768534779548645,0.24910694360733032,0.2314651906490326,0.5108131766319275
train,inactive_enhancers_vs_inactive_promoters,A549,7,0.24148648546518045,0.9139420986175537,0.8777890801429749,0.976436972618103,0.9745411276817322,0.9846421480178833,0.92448890209198,0.9229975938796997,0.9682061076164246,0.12221090495586395,0.031793903559446335,0.8314511775970459
test,inactive_enhancers_vs_inactive_promoters,A549,7,0.5080148536934812,0.7604261040687561,0.7405670881271362,0.8412376642227173,0.844582736492157,0.8927050828933716,0.7876988649368286,0.7653995752334595,0.7902320623397827,0.25943291187286377,0.20976795256137848,0.5208806395530701
train,inactive_enhancers_vs_inactive_promoters,A549,8,0.2515691574942121,0.9006348252296448,0.8825753927230835,0.9482743144035339,0.9703165888786316,0.9810143709182739,0.9142460823059082,0.905158281326294,0.9277411103248596,0.1174246147274971,0.07225887477397919,0.7993983626365662
test,inactive_enhancers_vs_inactive_promoters,A549,8,0.5034759701826633,0.762502908706665,0.7702612280845642,0.8227018117904663,0.8421969413757324,0.8930177092552185,0.7956183552742004,0.7605599164962769,0.7508586645126343,0.22973878681659698,0.24914132058620453,0.5145175457000732
train,inactive_enhancers_vs_inactive_promoters,A549,9,0.2183224314093845,0.922199547290802,0.9010507464408875,0.9670665264129639,0.9786431789398193,0.9867645502090454,0.9328922033309937,0.9274967908859253,0.9539428353309631,0.09894924610853195,0.04605717957019806,0.8435965180397034
test,inactive_enhancers_vs_inactive_promoters,A549,9,0.5185601153434851,0.7619669437408447,0.7642331123352051,0.8261131644248962,0.8441171050071716,0.8928689956665039,0.7939692735671997,0.7613994479179382,0.7585657835006714,0.2357669174671173,0.24143420159816742,0.5153549313545227
train,active_vs_inactive,A549,0,0.058137445151805876,0.9814911484718323,0.7931499481201172,0.9871335625648499,0.9989144206047058,0.9876259565353394,0.8795733451843262,0.8960934281349182,0.9990369081497192,0.2068500518798828,0.0009630845743231475,0.8757871389389038
test,active_vs_inactive,A549,0,0.46683290891814977,0.9083777666091919,0.04063286632299423,0.25977012515068054,0.6243327856063843,0.14517615735530853,0.07027363032102585,0.5149233341217041,0.9892138242721558,0.9593671560287476,0.010786185972392559,0.07266490906476974
train,active_vs_inactive,A549,1,0.05414095576487336,0.9808475971221924,0.7792161107063293,0.9949495196342468,0.9994073510169983,0.9934552907943726,0.8739665150642395,0.8894238471984863,0.9996315240859985,0.22078388929367065,0.00036848452873528004,0.8713276982307434
test,active_vs_inactive,A549,1,0.5120379006257281,0.9102163314819336,0.028766630217432976,0.2588996887207031,0.5971153378486633,0.13401037454605103,0.051779936999082565,0.5105478167533875,0.9923290610313416,0.9712333679199219,0.007670920807868242,0.0608191192150116
train,active_vs_inactive,A549,2,0.0662417718592812,0.9868690967559814,0.8725278973579407,0.9704059362411499,0.9984573125839233,0.9780428409576416,0.9188677668571472,0.9350244998931885,0.9975211024284363,0.1274721324443817,0.002478895941749215,0.9132714867591858
test,active_vs_inactive,A549,2,0.44856168900150806,0.904026448726654,0.05465659871697426,0.23206107318401337,0.6254609227180481,0.14193753898143768,0.08847497403621674,0.5189036726951599,0.9831507802009583,0.9453433752059937,0.016849227249622345,0.07526930421590805
train,active_vs_inactive,A549,3,0.049496702148633845,0.993740975856781,0.9413880109786987,0.9844881296157837,0.9995238780975342,0.9941683411598206,0.9624557495117188,0.9700031280517578,0.9986181855201721,0.05861201137304306,0.0013818169245496392,0.9593296051025391
test,active_vs_inactive,A549,3,0.4956330804852769,0.9021878838539124,0.07263574004173279,0.24785275757312775,0.6162837147712708,0.1458582878112793,0.11234705150127411,0.526050865650177,0.9794660210609436,0.9273642301559448,0.02053394913673401,0.09322343021631241
train,active_vs_inactive,A549,4,0.05753109138824192,0.9901403784751892,0.9029126167297363,0.9798068404197693,0.9991167783737183,0.9883620142936707,0.9397894740104675,0.9505895376205444,0.9982664585113525,0.09708737581968307,0.001733552198857069,0.9353553056716919
test,active_vs_inactive,A549,4,0.4818536373786628,0.9036587476730347,0.051779936999082565,0.2211981564760208,0.6117315292358398,0.13771271705627441,0.0839160829782486,0.5173983573913574,0.9830167889595032,0.9482200741767883,0.016983218491077423,0.06948365271091461
