run_type,task,cell_line,holdout_number,DenseRectangularMetaLayer_0_dropout_rate,DenseRectangularMetaLayer_0_layers,DenseRectangularMetaLayer_0_units,DenseRectangularMetaLayer_1_dropout_rate,DenseRectangularMetaLayer_1_layers,DenseRectangularMetaLayer_1_units,DenseRectangularMetaLayer_2_dropout_rate,DenseRectangularMetaLayer_2_layers,DenseRectangularMetaLayer_2_units,DenseRectangularMetaLayer_3_dropout_rate,DenseRectangularMetaLayer_3_layers,DenseRectangularMetaLayer_3_units,loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc
subtrain,active_enhancers_vs_inactive_enhancers,HEK293,8,0.03921503795165593,0,142,0.4062053253754728,2,28,0.03218078010516867,3,142,0.01501713678065292,3,170,0.346742368344241,0.8950175046920776,0.0,0.0,0.6609873771667479,0.18980535864830014,0.0,0.5,1.0,1.0,0.0,0.0
valid,active_enhancers_vs_inactive_enhancers,HEK293,8,0.03921503795165593,0,142,0.4062053253754728,2,28,0.03218078010516867,3,142,0.01501713678065292,3,170,0.349196258187294,0.8950226902961731,0.0,0.0,0.6586245894432068,0.1850604712963104,0.0,0.5,1.0,1.0,0.0,0.0
train,active_enhancers_vs_inactive_enhancers,HEK293,9,0.1904416824548626,2,142,0.4053491896790196,1,227,0.3134521635700849,3,0,0.30540132739018433,3,56,0.2851111124260257,0.9009639024734496,0.07638758420944214,0.7945205569267273,0.8642773628234863,0.4883873462677002,0.1393752098083496,0.5370352268218994,0.997682809829712,0.923612415790558,0.002317215781658888,0.2271457314491272
test,active_enhancers_vs_inactive_enhancers,HEK293,9,0.1904416824548626,2,142,0.4053491896790196,1,227,0.3134521635700849,3,0,0.30540132739018433,3,56,0.374913250207901,0.8984751701354979,0.06546275317668915,0.6692307591438293,0.6592020988464355,0.2802376747131348,0.1192597672343254,0.5308334231376648,0.9962040781974792,0.9345372319221495,0.0037959038745611906,0.1874975711107254
subtrain,active_enhancers_vs_inactive_enhancers,HEK293,9,0.1904416824548626,2,142,0.4053491896790196,1,227,0.3134521635700849,3,0,0.30540132739018433,3,56,0.2844883542765612,0.9012147784233092,0.0783160850405693,0.8024096488952637,0.8658676147460938,0.4884522557258606,0.1427040994167328,0.5380269885063171,0.9977379441261292,0.92168390750885,0.0022620689123868947,0.2314978390932083
valid,active_enhancers_vs_inactive_enhancers,HEK293,9,0.1904416824548626,2,142,0.4053491896790196,1,227,0.3134521635700849,3,0,0.30540132739018433,3,56,0.2875982742756605,0.9011455774307252,0.07996237277984619,0.7870370149612427,0.8583769202232361,0.4873569905757904,0.14517506957054138,0.5387122631072998,0.9974622130393982,0.9200376272201538,0.0025377909187227488,0.2310357093811035
train,active_promoters_vs_inactive_promoters,HEK293,0,0.21765336390594384,1,256,0.05693096021230126,0,142,0.046729211274501616,1,113,0.16846250191003811,2,56,0.3841057399781748,0.8753629326820374,0.2774500548839569,0.5521681308746338,0.8877443075180054,0.4851234257221222,0.36932429671287537,0.6216846704483032,0.9659192562103271,0.7225499749183655,0.03408075496554375,0.3310805261135101
test,active_promoters_vs_inactive_promoters,HEK293,0,0.21765336390594384,1,256,0.05693096021230126,0,142,0.046729211274501616,1,113,0.16846250191003811,2,56,0.3941822372659852,0.8743554949760437,0.25913241505622864,0.5474276542663574,0.8811428546905518,0.4710149168968201,0.35175618529319763,0.6133404970169067,0.9675485491752625,0.7408675551414491,0.03245143964886665,0.3170670866966248
subtrain,active_promoters_vs_inactive_promoters,HEK293,0,0.21765336390594384,1,256,0.05693096021230126,0,142,0.046729211274501616,1,113,0.16846250191003811,2,56,0.3848679175376892,0.8757724165916443,0.28116080164909363,0.5547993183135986,0.8873314857482909,0.4850938022136688,0.3731944262981415,0.6234949231147766,0.965829074382782,0.7188392281532288,0.03417094424366951,0.3346771001815796
valid,active_promoters_vs_inactive_promoters,HEK293,0,0.21765336390594384,1,256,0.05693096021230126,0,142,0.046729211274501616,1,113,0.16846250191003811,2,56,0.3821350804397038,0.8739753365516663,0.26688867807388306,0.5425531864166261,0.8892839550971985,0.4858429133892059,0.3577806055545807,0.6164041757583618,0.9659197330474854,0.7331113219261169,0.03408026695251465,0.31985771656036377
train,active_promoters_vs_inactive_promoters,HEK293,1,0.450985241595955,0,28,0.2516496851430394,1,113,0.3827203148596132,0,170,0.06248555527735394,1,170,0.29197086127230915,0.8744367957115173,0.12074214965105055,0.6157205104827881,0.8923590779304504,0.4952229261398315,0.20189324021339414,0.5546645522117615,0.9885869026184082,0.87925785779953,0.011413090862333776,0.2331036776304245
test,active_promoters_vs_inactive_promoters,HEK293,1,0.450985241595955,0,28,0.2516496851430394,1,113,0.3827203148596132,0,170,0.06248555527735394,1,170,0.3003990914248213,0.8736046552658081,0.11529680341482162,0.6023856997489929,0.8808696269989014,0.4714781939983368,0.1935483813285828,0.5518844127655029,0.9884719848632812,0.8847032189369202,0.011528042145073414,0.2238746732473373
subtrain,active_promoters_vs_inactive_promoters,HEK293,1,0.450985241595955,0,28,0.2516496851430394,1,113,0.3827203148596132,0,170,0.06248555527735394,1,170,0.2922750024199486,0.8746616840362549,0.12238344550132753,0.6191335916519165,0.8920509815216064,0.4953756928443909,0.2043694108724594,0.5554905533790588,0.9885976910591124,0.8776165843009949,0.011402323842048643,0.23570947349071505
valid,active_promoters_vs_inactive_promoters,HEK293,1,0.450985241595955,0,28,0.2516496851430394,1,113,0.3827203148596132,0,170,0.06248555527735394,1,170,0.2908539187813562,0.8742256164550781,0.12559467554092407,0.60550457239151,0.8929885029792786,0.4932675659656525,0.2080378234386444,0.5566009283065796,0.9876071810722352,0.8744053244590759,0.012392823584377766,0.23486070334911344
train,active_promoters_vs_inactive_promoters,HEK293,2,0.09061755562541213,1,256,0.0869958612536954,1,0,0.18743864362051785,3,170,0.006591517818926918,3,0,0.4538737762088593,0.8706822991371155,0.11446242034435272,0.539703905582428,0.8797478675842285,0.4525388479232788,0.18886882066726685,0.549838662147522,0.98521488904953,0.8855375647544861,0.014785139821469784,0.20457983016967773
test,active_promoters_vs_inactive_promoters,HEK293,2,0.09061755562541213,1,256,0.0869958612536954,1,0,0.18743864362051785,3,170,0.006591517818926918,3,0,0.466131894271585,0.8692997097969055,0.10502283275127412,0.5158878564834595,0.8708279728889465,0.4311427772045136,0.17451786994934082,0.5450469851493835,0.9850711822509766,0.8949771523475647,0.01492881402373314,0.18862468004226685
subtrain,active_promoters_vs_inactive_promoters,HEK293,2,0.09061755562541213,1,256,0.0869958612536954,1,0,0.18743864362051785,3,170,0.006591517818926918,3,0,0.4548119751214981,0.8701875805854797,0.11274976283311845,0.5307950973510742,0.8789764046669006,0.4500453770160675,0.18599176406860352,0.5488274097442627,0.9849050045013428,0.8872502446174622,0.015095019713044168,0.20027604699134827
valid,active_promoters_vs_inactive_promoters,HEK293,2,0.09061755562541213,1,256,0.0869958612536954,1,0,0.18743864362051785,3,170,0.006591517818926918,3,0,0.4503245363159785,0.872974157333374,0.12226451188325882,0.581447958946228,0.8835204839706421,0.4652317464351654,0.2020440250635147,0.554467499256134,0.9866704940795898,0.8777354955673218,0.013329491019248962,0.22451236844062805
train,active_promoters_vs_inactive_promoters,HEK293,3,0.3410904515552178,0,0,0.20283396012524185,1,142,0.20823690379690848,3,85,0.16489347699590948,1,56,0.3692450477673223,0.8685422539710999,0.0006660323706455529,0.875,0.8821482658386229,0.4774259328842163,0.0013310515787452462,0.5003257989883423,0.9999855756759644,0.9993339776992798,1.4410467883863019e-05,0.02201154269278049
test,active_promoters_vs_inactive_promoters,HEK293,3,0.3410904515552178,0,0,0.20283396012524185,1,142,0.20823690379690848,3,85,0.16489347699590948,1,56,0.3763329873356638,0.8685988783836365,0.0015220700297504663,0.8000000119209291,0.8729434609413147,0.446713536977768,0.0030383593402802944,0.5007322430610657,0.9999423623085022,0.9984779357910156,5.764020897913724e-05,0.031291235238313675
subtrain,active_promoters_vs_inactive_promoters,HEK293,3,0.3410904515552178,0,0,0.20283396012524185,1,142,0.20823690379690848,3,85,0.16489347699590948,1,56,0.3697677294015884,0.8685449957847595,0.0005946717574261129,1.0,0.8820310235023499,0.4780144393444061,0.0011886366410180926,0.5002973079681396,1.0,0.999405324459076,0.0,0.022726481780409813
valid,active_promoters_vs_inactive_promoters,HEK293,3,0.3410904515552178,0,0,0.20283396012524185,1,142,0.20823690379690848,3,85,0.16489347699590948,1,56,0.3682174242678143,0.8685314059257507,0.000951474765315652,0.6666666865348816,0.8824950456619263,0.4750626981258392,0.0019002375192940235,0.5004397034645081,0.9999279379844666,0.9990485310554504,7.205129804788157e-05,0.02169559895992279
train,active_promoters_vs_inactive_promoters,HEK293,4,0.17667204207147064,1,227,0.15234096720837448,2,170,0.31470163308480664,0,256,0.3503107223106829,1,227,0.3646938587529972,0.8694183230400085,0.33786869049072266,0.5054084658622742,0.8531997799873352,0.4314664602279663,0.4049954414367676,0.6438961625099182,0.9499236345291138,0.6621313095092773,0.050076376646757126,0.3434703052043915
test,active_promoters_vs_inactive_promoters,HEK293,4,0.17667204207147064,1,227,0.15234096720837448,2,170,0.31470163308480664,0,256,0.3503107223106829,1,227,0.3634957916374448,0.8682484626770021,0.3398021161556244,0.4988826811313629,0.8512881994247437,0.4328114092350006,0.4042553305625916,0.6440494060516357,0.9482967257499696,0.6601978540420532,0.05170326679944992,0.3409450650215149
subtrain,active_promoters_vs_inactive_promoters,HEK293,4,0.17667204207147064,1,227,0.15234096720837448,2,170,0.31470163308480664,0,256,0.3503107223106829,1,227,0.3657840555906296,0.8692802190780641,0.3375356793403625,0.5046230554580688,0.8519357442855835,0.4306158721446991,0.4045040011405945,0.6436755657196045,0.9498153924942015,0.6624643206596375,0.05018463358283043,0.3428554534912109
valid,active_promoters_vs_inactive_promoters,HEK293,4,0.17667204207147064,1,227,0.15234096720837448,2,170,0.31470163308480664,0,256,0.3503107223106829,1,227,0.3598133599947369,0.8689693808555603,0.33777356147766113,0.5028328895568848,0.8580389022827148,0.4340722858905792,0.40409788489341736,0.6435967683792114,0.9494199752807616,0.6622264385223389,0.05058001354336738,0.3420092463493347
train,active_promoters_vs_inactive_promoters,HEK293,5,0.4389216631049529,0,170,0.43182428193184896,2,170,0.08905239714857778,2,113,0.08839009718401714,0,199,0.3515167493408861,0.87288498878479,0.13044719398021698,0.5738802552223206,0.8596130013465881,0.4450370967388153,0.21257461607456207,0.5578886866569519,0.9853301644325256,0.8695527911186218,0.014669856056571009,0.22976556420326236
test,active_promoters_vs_inactive_promoters,HEK293,5,0.4389216631049529,0,170,0.43182428193184896,2,170,0.08905239714857778,2,113,0.08839009718401714,0,199,0.35498076149179963,0.8706011772155762,0.13013698160648346,0.5335413217544556,0.8564102053642273,0.4328770041465759,0.2092383056879044,0.5564512610435486,0.9827655553817748,0.8698630332946777,0.01723442226648331,0.2165416032075882
subtrain,active_promoters_vs_inactive_promoters,HEK293,5,0.4389216631049529,0,170,0.43182428193184896,2,170,0.08905239714857778,2,113,0.08839009718401714,0,199,0.35087687301635745,0.8732850551605225,0.13082778453826904,0.5813953280448914,0.8609709143638611,0.4491051733493805,0.21359223127365112,0.5582807064056396,0.9857335686683656,0.869172215461731,0.014266414567828178,0.232456237077713
valid,active_promoters_vs_inactive_promoters,HEK293,5,0.4389216631049529,0,170,0.43182428193184896,2,170,0.08905239714857778,2,113,0.08839009718401714,0,199,0.3549165025589958,0.8715349435806274,0.1317792534828186,0.5485148429870605,0.8555355668067932,0.4307718575000763,0.2125047892332077,0.5576757788658142,0.9835723042488098,0.8682207465171814,0.01642769575119019,0.222866028547287
train,active_promoters_vs_inactive_promoters,HEK293,6,0.4077979140747618,0,56,0.3248954178675641,1,85,0.2755120800014687,3,85,0.3791256701113709,0,28,0.31876548105916275,0.8705321550369263,0.03406279906630516,0.6497277617454529,0.8859450221061707,0.4775174856185913,0.06473194062709807,0.5156407952308655,0.9972187876701356,0.9659371972084044,0.0027812202461063858,0.12775959074497226
test,active_promoters_vs_inactive_promoters,HEK293,6,0.4077979140747618,0,56,0.3248954178675641,1,85,0.2755120800014687,3,85,0.3791256701113709,0,28,0.3228422214713278,0.8702507615089417,0.034627091139554984,0.6232876777648926,0.8780519366264343,0.4533653855323792,0.06560923159122467,0.5157284736633301,0.9968298077583312,0.965372920036316,0.0031702115666121244,0.12482938915491106
subtrain,active_promoters_vs_inactive_promoters,HEK293,6,0.4077979140747618,0,56,0.3248954178675641,1,85,0.2755120800014687,3,85,0.3791256701113709,0,28,0.3194355973005295,0.8703596591949463,0.03282587975263596,0.6403712034225464,0.8852861523628235,0.4762670397758484,0.06245050206780434,0.5150169134140015,0.9972079396247864,0.9671741127967834,0.0027920382563024764,0.12404071539640428
valid,active_promoters_vs_inactive_promoters,HEK293,6,0.4077979140747618,0,56,0.3248954178675641,1,85,0.2755120800014687,3,85,0.3791256701113709,0,28,0.317149109310574,0.8713472485542297,0.04043767973780632,0.6854838728904724,0.8882327675819397,0.4824938774108887,0.07637017220258713,0.5188138484954834,0.9971899986267091,0.9595623016357422,0.002810000674799085,0.14493773877620694
train,active_promoters_vs_inactive_promoters,HEK293,7,0.0403777777745446,0,256,0.1054399731792991,1,199,0.014831730107946306,0,28,0.027262368256724068,0,142,0.2687945346862744,0.8812074661254883,0.3129400610923767,0.5915467739105225,0.898949921131134,0.5272968411445618,0.4093341529369354,0.6401069164276123,0.9672738313674928,0.6870599389076233,0.032726172357797616,0.37221306562423706
test,active_promoters_vs_inactive_promoters,HEK293,7,0.0403777777745446,0,256,0.1054399731792991,1,199,0.014831730107946306,0,28,0.027262368256724068,0,142,0.2818518371521672,0.8732041716575623,0.28576865792274475,0.5337597727775574,0.8849607706069946,0.4689150154590607,0.3722428679466248,0.623978316783905,0.9621880054473876,0.7142313718795776,0.03781197592616081,0.3275462985038757
subtrain,active_promoters_vs_inactive_promoters,HEK293,7,0.0403777777745446,0,256,0.1054399731792991,1,199,0.014831730107946306,0,28,0.027262368256724068,0,142,0.26847579020261764,0.8815450072288513,0.3136298656463623,0.594186544418335,0.8991972208023071,0.5291736721992493,0.41055580973625183,0.6405941247940063,0.9675583243370056,0.6863701343536377,0.03244168311357498,0.3738963603973389
valid,active_promoters_vs_inactive_promoters,HEK293,7,0.0403777777745446,0,256,0.1054399731792991,1,199,0.014831730107946306,0,28,0.027262368256724068,0,142,0.2696828160967146,0.8799824714660645,0.30542340874671936,0.5836363434791565,0.8978801965713501,0.5206227302551271,0.4009993672370911,0.6362119317054749,0.9670004844665528,0.694576621055603,0.032999496906995766,0.3636873960494995
train,active_promoters_vs_inactive_promoters,HEK293,8,0.4812325634480692,0,85,0.10743519057408908,1,113,0.09493530019364176,1,199,0.4691591967461118,1,199,0.3481956819375864,0.8688926696777344,0.01056137029081583,0.5904255509376526,0.8912374973297119,0.4808158874511719,0.02075154148042202,0.5047258734703064,0.9988903999328612,0.9894386529922484,0.001109606004320085,0.0659361407160759
test,active_promoters_vs_inactive_promoters,HEK293,8,0.4812325634480692,0,85,0.10743519057408908,1,113,0.09493530019364176,1,199,0.4691591967461118,1,199,0.35944864832902257,0.868799090385437,0.009512937627732755,0.5813953280448914,0.8798877000808716,0.4636273086071014,0.01871958002448082,0.5042377114295961,0.9989624619483948,0.9904870390892028,0.0010375237325206401,0.061812933534383774
subtrain,active_promoters_vs_inactive_promoters,HEK293,8,0.4812325634480692,0,85,0.10743519057408908,1,113,0.09493530019364176,1,199,0.4691591967461118,1,199,0.3474182093143463,0.8689047694206238,0.010585157200694084,0.5933333039283752,0.8920664787292479,0.4829977154731751,0.020799251273274418,0.5047431588172913,0.9989011883735656,0.9894148707389832,0.0010988020803779364,0.06626540422439575
valid,active_promoters_vs_inactive_promoters,HEK293,8,0.4812325634480692,0,85,0.10743519057408908,1,113,0.09493530019364176,1,199,0.4691591967461118,1,199,0.34938125572507345,0.8688442707061768,0.01094195991754532,0.574999988079071,0.8880771398544312,0.4716845154762268,0.021475257351994514,0.5048585534095764,0.9987751245498656,0.9890580177307128,0.0012248720740899446,0.06572699546813965
train,active_promoters_vs_inactive_promoters,HEK293,9,0.053435658290954986,1,227,0.2995106688919437,2,170,0.43737544290938973,0,56,0.1235571051964066,1,256,0.4181910281935439,0.8716209530830383,0.052901998162269585,0.6465116143226624,0.8338168859481812,0.4543522596359253,0.09780123084783554,0.5242606401443481,0.9956192374229432,0.9470980167388916,0.0043807821348309526,0.15893162786960602
test,active_promoters_vs_inactive_promoters,HEK293,9,0.053435658290954986,1,227,0.2995106688919437,2,170,0.43737544290938973,0,56,0.1235571051964066,1,256,0.4298487492377245,0.8700505495071411,0.0498477928340435,0.5695652365684509,0.8199917078018188,0.4235478937625885,0.09167249500751497,0.5220707058906555,0.9942936301231384,0.9501522183418274,0.0057063805870711795,0.13985617458820346
subtrain,active_promoters_vs_inactive_promoters,HEK293,9,0.053435658290954986,1,227,0.2995106688919437,2,170,0.43737544290938973,0,56,0.1235571051964066,1,256,0.4184146339893341,0.8714234232902527,0.05304471775889397,0.6344239115715027,0.8340777754783629,0.4524746537208557,0.09790363162755966,0.5242076516151428,0.995370626449585,0.9469552636146544,0.004629379604011774,0.15690240263938904
valid,active_promoters_vs_inactive_promoters,HEK293,9,0.053435658290954986,1,227,0.2995106688919437,2,170,0.43737544290938973,0,56,0.1235571051964066,1,256,0.4195265533432128,0.8725361227989197,0.05375832691788674,0.7018633484840393,0.8331665992736816,0.4623382091522217,0.09986743330955504,0.5251499414443971,0.9965415596961976,0.9462416768074036,0.003458462422713637,0.17023392021656036
train,active_enhancers_vs_active_promoters,HEK293,0,0.1896642449972668,2,256,0.3434715656623244,1,142,0.3652187678811951,0,170,0.10018623651166354,0,256,0.2624080058547758,0.9703001379966736,0.9867745041847228,0.9690712094306946,0.9959554672241212,0.9979453682899476,0.9778427481651306,0.962248921394348,0.9377233982086182,0.013225499540567398,0.06227657571434975,0.9331775903701782
test,active_enhancers_vs_active_promoters,HEK293,0,0.1896642449972668,2,256,0.3434715656623244,1,142,0.3652187678811951,0,170,0.10018623651166354,0,256,0.4298897907137871,0.924437701702118,0.9600456357002258,0.9285976886749268,0.9566761255264282,0.9698290824890136,0.9440598487854004,0.9070355892181396,0.8540256023406982,0.03995433822274208,0.14597441256046295,0.8288614153862
subtrain,active_enhancers_vs_active_promoters,HEK293,0,0.1896642449972668,2,256,0.3434715656623244,1,142,0.3652187678811951,0,170,0.10018623651166354,0,256,0.26234366923570634,0.9703001379966736,0.9872740507125854,0.9686114192008972,0.996019184589386,0.9979709982872008,0.9778537154197692,0.9620048403739928,0.9367356300354004,0.01272597536444664,0.06326434761285782,0.9331842660903932
valid,active_enhancers_vs_active_promoters,HEK293,0,0.1896642449972668,2,256,0.3434715656623244,1,142,0.3652187678811951,0,170,0.10018623651166354,0,256,0.2631754863720674,0.970616102218628,0.9833492040634156,0.972705900669098,0.9954229593276978,0.997686207294464,0.9779985547065736,0.9643933176994324,0.9454374313354492,0.016650808975100517,0.054562557488679886,0.9339051842689514
train,active_enhancers_vs_active_promoters,HEK293,1,0.3501601122481718,1,85,0.2474921188108371,3,85,0.4940580647040369,0,142,0.09525933990336302,2,28,0.28366667585026833,0.9572196006774902,0.9726926684379578,0.963252604007721,0.9889174699783324,0.9942196011543274,0.9679496288299559,0.949657678604126,0.9266227483749391,0.027307325974106792,0.07337723672389984,0.9037405252456664
test,active_enhancers_vs_active_promoters,HEK293,1,0.3501601122481718,1,85,0.2474921188108371,3,85,0.4940580647040369,0,142,0.09525933990336302,2,28,0.3806481044739485,0.9292393326759338,0.9558599591255188,0.9387145042419434,0.9607030749320984,0.9723381996154784,0.947209656238556,0.916229486465454,0.8765989542007446,0.04414002969861031,0.12340105324983595,0.8402729034423828
subtrain,active_enhancers_vs_active_promoters,HEK293,1,0.3501601122481718,1,85,0.2474921188108371,3,85,0.4940580647040369,0,142,0.09525933990336302,2,28,0.28591308534145354,0.9562401175498962,0.9725261926651,0.962000012397766,0.9887505173683168,0.9941972494125366,0.967234432697296,0.948280930519104,0.9240357279777528,0.02747383527457714,0.07596424967050552,0.9015029072761536
valid,active_enhancers_vs_active_promoters,HEK293,1,0.3501601122481718,1,85,0.2474921188108371,3,85,0.4940580647040369,0,142,0.09525933990336302,2,28,0.2808622259360093,0.9586098194122314,0.9738344550132751,0.9642016291618348,0.9893738031387328,0.9942373037338256,0.9689940810203552,0.9511693716049194,0.9285042285919191,0.02616555616259575,0.07149576395750046,0.9068671464920044
train,active_enhancers_vs_active_promoters,HEK293,2,0.3193154595531191,2,170,0.3512018413940984,0,199,0.3580717336619825,2,142,0.3332582129882992,1,28,0.22360231078440146,0.9648025035858154,0.979828715324402,0.9675843119621276,0.9945102334022522,0.9972701072692872,0.9736680388450624,0.957459032535553,0.935089349746704,0.020171266049146645,0.06491062790155411,0.9207770228385924
test,active_enhancers_vs_active_promoters,HEK293,2,0.3193154595531191,2,170,0.3512018413940984,0,199,0.3580717336619825,2,142,0.3332582129882992,1,28,0.3658561389893293,0.931513786315918,0.960806667804718,0.9376160502433776,0.9620938897132874,0.9723334312438964,0.9490697383880616,0.9171979427337646,0.8735891580581665,0.0391933023929596,0.1264108419418335,0.8451924324035645
subtrain,active_enhancers_vs_active_promoters,HEK293,2,0.3193154595531191,2,170,0.3512018413940984,0,199,0.3580717336619825,2,142,0.3332582129882992,1,28,0.2256992840766907,0.9632701277732848,0.977878212928772,0.96718031167984,0.9942278861999512,0.9971417784690856,0.9724998474121094,0.9561309814453124,0.9343838095664978,0.022121788933873177,0.0656161829829216,0.9173458814620972
valid,active_enhancers_vs_active_promoters,HEK293,2,0.3193154595531191,2,170,0.3512018413940984,0,199,0.3580717336619825,2,142,0.3332582129882992,1,28,0.21049783780024606,0.9721958637237548,0.9876308441162108,0.971000909805298,0.9955668449401855,0.9977403283119202,0.9792453050613404,0.96465265750885,0.941674530506134,0.012369172647595406,0.05832549557089805,0.937459111213684
train,active_enhancers_vs_active_promoters,HEK293,3,0.08147876390057386,0,170,0.12315560825867858,2,170,0.28715987090771034,1,199,0.3409358122177821,0,142,0.2183591560009987,0.9739020466804504,0.9923881888389589,0.9690606594085692,0.9968256950378418,0.9981486797332764,0.9805856943130492,0.9648676514625548,0.9373471140861512,0.007611798122525216,0.06265287101268767,0.9414225816726683
test,active_enhancers_vs_active_promoters,HEK293,3,0.08147876390057386,0,170,0.12315560825867858,2,170,0.28715987090771034,1,199,0.3409358122177821,0,142,0.43807239457964897,0.9249431490898132,0.9600456357002258,0.929281771183014,0.9563769102096558,0.9689322710037231,0.9444132447242736,0.9077880382537842,0.8555305004119873,0.03995433822274208,0.14446952939033508,0.8300303220748901
subtrain,active_enhancers_vs_active_promoters,HEK293,3,0.08147876390057386,0,170,0.12315560825867858,2,170,0.28715987090771034,1,199,0.3409358122177821,0,142,0.21816473960876465,0.9735386967658995,0.9925071597099304,0.968434512615204,0.9970229864120485,0.9982925653457642,0.9803230762481691,0.9642686247825624,0.936030089855194,0.007492864038795233,0.06396989524364471,0.9406161308288574
valid,active_enhancers_vs_active_promoters,HEK293,3,0.08147876390057386,0,170,0.12315560825867858,2,170,0.28715987090771034,1,199,0.3409358122177821,0,142,0.2175165552359361,0.9759873747825624,0.9923881888389589,0.9720410108566284,0.9961903691291808,0.997658371925354,0.9821092486381532,0.9679720401763916,0.9435559511184692,0.007611798122525216,0.05644402652978898,0.9460867643356324
train,active_enhancers_vs_active_promoters,HEK293,4,0.4683219268133456,0,56,0.18813586687950007,2,170,0.2455551022408217,0,113,0.1536290819443697,1,85,0.16194766976179614,0.9840126633644104,0.9907706975936891,0.9852398633956908,0.998304545879364,0.9990616440773009,0.9879975318908693,0.9807099103927612,0.9706491231918336,0.009229305200278759,0.02935089357197285,0.964098572731018
test,active_enhancers_vs_active_promoters,HEK293,4,0.4683219268133456,0,56,0.18813586687950007,2,170,0.2455551022408217,0,113,0.1536290819443697,1,85,0.3961987085640431,0.9297447800636292,0.9562404751777648,0.9390881657600404,0.9592356085777284,0.9687402844429016,0.947586715221405,0.9167959690093994,0.8773514032363892,0.04375951364636421,0.12264861166477205,0.8414164781570435
subtrain,active_enhancers_vs_active_promoters,HEK293,4,0.4683219268133456,0,56,0.18813586687950007,2,170,0.2455551022408217,0,113,0.1536290819443697,1,85,0.1624133923649788,0.983728289604187,0.9903663396835328,0.9852105975151062,0.9982841610908508,0.9990364313125609,0.9877817034721376,0.9804842472076416,0.9706020951271056,0.009633682668209076,0.029397930949926376,0.9634617567062378
valid,active_enhancers_vs_active_promoters,HEK293,4,0.4683219268133456,0,56,0.18813586687950007,2,170,0.2455551022408217,0,113,0.1536290819443697,1,85,0.15986470648875606,0.986729860305786,0.994766891002655,0.9853911399841307,0.9981287121772766,0.9987436532974244,0.990056812763214,0.9828020334243774,0.9708372354507446,0.005233111325651407,0.029162747785449025,0.9702134132385254
train,active_enhancers_vs_active_promoters,HEK293,5,0.17487628908056696,1,142,0.4257785483205345,0,56,0.36972113535541057,3,256,0.12838311943810354,1,170,0.3642719945599956,0.9684675931930542,0.9585157036781312,0.9937851428985596,0.9972190856933594,0.9986366033554076,0.9758318662643432,0.9733312129974364,0.9881467819213868,0.0414843000471592,0.011853245086967943,0.9317805171012878
test,active_enhancers_vs_active_promoters,HEK293,5,0.17487628908056696,1,142,0.4257785483205345,0,56,0.36972113535541057,3,256,0.12838311943810354,1,170,0.6014032736420631,0.9123073220252992,0.91780823469162,0.948486030101776,0.9500747919082642,0.9661243557929992,0.932895004749298,0.9096189737319946,0.9014296531677246,0.08219178020954132,0.098570354282856,0.8073973059654236
subtrain,active_enhancers_vs_active_promoters,HEK293,5,0.17487628908056696,1,142,0.4257785483205345,0,56,0.36972113535541057,3,256,0.12838311943810354,1,170,0.3652582257986069,0.9682464599609376,0.9580161571502686,0.9939535856246948,0.9972426891326904,0.9986385703086852,0.9756540656089784,0.9732460975646972,0.988476037979126,0.04198382422327995,0.011523989029228687,0.9313617944717408
valid,active_enhancers_vs_active_promoters,HEK293,5,0.17487628908056696,1,142,0.4257785483205345,0,56,0.36972113535541057,3,256,0.12838311943810354,1,170,0.3625815831697904,0.9687203764915466,0.9595623016357422,0.9931068420410156,0.9972185492515564,0.9986482262611388,0.9760464429855348,0.973196029663086,0.9868296980857848,0.04043767973780632,0.013170273043215277,0.9321645498275756
train,active_enhancers_vs_active_promoters,HEK293,6,0.04633332846694368,1,227,0.11049091538995016,1,142,0.11128582959391953,0,28,0.3764992356251668,0,227,0.6551576790309721,0.8803791403770447,0.933111310005188,0.89178866147995,0.921786606311798,0.9394080638885498,0.9119821190834044,0.8546082973480225,0.7761053442955017,0.06688867509365083,0.2238946408033371,0.72746342420578
test,active_enhancers_vs_active_promoters,HEK293,6,0.04633332846694368,1,227,0.11049091538995016,1,142,0.11128582959391953,0,28,0.3764992356251668,0,227,0.8580961190164089,0.8387667536735535,0.9022070169448853,0.8615552186965942,0.8890163898468018,0.9214999675750732,0.8814126253128052,0.8077626228332521,0.7133182883262634,0.09779299795627594,0.2866817116737366,0.6316890120506287
subtrain,active_enhancers_vs_active_promoters,HEK293,6,0.04633332846694368,1,227,0.11049091538995016,1,142,0.11128582959391953,0,28,0.3764992356251668,0,227,0.6572179353237152,0.879146933555603,0.9345861077308656,0.8891151547431946,0.9205120205879213,0.9380351305007936,0.911283791065216,0.8520531654357909,0.7695202231407166,0.06541389226913452,0.23047977685928345,0.7243674397468567
valid,active_enhancers_vs_active_promoters,HEK293,6,0.04633332846694368,1,227,0.11049091538995016,1,142,0.11128582959391953,0,28,0.3764992356251668,0,227,0.6497288071192228,0.8827804327011108,0.9253092408180236,0.9008800387382508,0.924255669116974,0.9425621628761292,0.912931263446808,0.8619961142539978,0.7986829876899719,0.07469077408313751,0.20131702721118927,0.734330415725708
