run_type,task,cell_line,holdout_number,loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc
train,inactive_enhancers_vs_inactive_promoters,HepG2,0,0.24456213404600685,0.9099606275558472,0.8842505812644958,0.9638364911079407,0.9726472496986389,0.9831371307373047,0.9223299026489258,0.916761040687561,0.9492715001106262,0.11574944108724594,0.050728511065244675,0.8199986219406128
test,inactive_enhancers_vs_inactive_promoters,HepG2,0,0.505347857872645,0.7651867270469666,0.7613358497619629,0.8356575965881348,0.846015989780426,0.8968453407287598,0.7967672944068909,0.7662052512168884,0.771074652671814,0.2386641800403595,0.22892533242702484,0.5233433842658997
train,inactive_enhancers_vs_inactive_promoters,HepG2,1,0.18848719964693258,0.9378418922424316,0.9789745211601257,0.9228994250297546,0.9881569147109985,0.992241621017456,0.9501103162765503,0.9269621968269348,0.8749498724937439,0.021025484427809715,0.1250501275062561,0.8705302476882935
test,inactive_enhancers_vs_inactive_promoters,HepG2,1,0.5502239661710756,0.754334032535553,0.8432800769805908,0.771597683429718,0.8352336883544922,0.8869907855987549,0.8058479428291321,0.7308095693588257,0.6183390021324158,0.1567198932170868,0.3816610276699066,0.4767167270183563
train,inactive_enhancers_vs_inactive_promoters,HepG2,2,0.25425386311368897,0.9038293957710266,0.8837114572525024,0.9538263082504272,0.9661649465560913,0.9796692728996277,0.9174311757087708,0.9091506600379944,0.9345898628234863,0.11628855764865875,0.06541015207767487,0.8060519099235535
test,inactive_enhancers_vs_inactive_promoters,HepG2,2,0.5008470225441564,0.7649048566818237,0.7749737501144409,0.825490415096283,0.8456974625587463,0.8959268927574158,0.7994348406791687,0.7622418403625488,0.749509871006012,0.2250262200832367,0.25049009919166565,0.5176329612731934
train,inactive_enhancers_vs_inactive_promoters,HepG2,3,0.20765921856100494,0.9298166632652283,0.9237807989120483,0.9586306810379028,0.9807820320129395,0.9883278608322144,0.9408831596374512,0.9314131736755371,0.9390456080436707,0.07621920108795166,0.060954418033361435,0.8554959297180176
test,inactive_enhancers_vs_inactive_promoters,HepG2,3,0.5243402249641247,0.7624735832214355,0.7910595536231995,0.8113455772399902,0.8431776762008667,0.8932693004608154,0.8010741472244263,0.7549130916595459,0.7187666893005371,0.20894043147563934,0.2812332808971405,0.5067270398139954
train,inactive_enhancers_vs_inactive_promoters,HepG2,4,0.24815868196992186,0.8959186673164368,0.8965190649032593,0.9288517832756042,0.9677184820175171,0.9797265529632568,0.9123990535736084,0.8957598805427551,0.895000696182251,0.10348093509674072,0.10499933362007141,0.7850455641746521
test,inactive_enhancers_vs_inactive_promoters,HepG2,4,0.5184673513915088,0.7621564269065857,0.7927497625350952,0.80983567237854,0.8413230180740356,0.8920124173164368,0.8012016415596008,0.7540651559829712,0.7153804898262024,0.20725026726722717,0.2846195101737976,0.5054885149002075
train,inactive_enhancers_vs_inactive_promoters,HepG2,5,0.23413170206251446,0.919765293598175,0.9121825695037842,0.9530943036079407,0.9772066473960876,0.9859355688095093,0.9321897625923157,0.9217710494995117,0.9313594698905945,0.08781746029853821,0.06864055246114731,0.8352758884429932
