run_type,task,cell_line,holdout_number,loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc
train,active_promoters_vs_inactive_promoters,HEK293,3,0.05910084614405236,0.9958575367927551,0.9919124841690063,0.9769468903541565,0.9996449947357178,0.9972842335700989,0.9843727946281433,0.9941837787628174,0.9964550137519836,0.00808753538876772,0.003544975072145462,0.9820228815078735
test,active_promoters_vs_inactive_promoters,HEK293,3,0.5398762188380277,0.8391149640083313,0.18797564506530762,0.313850075006485,0.6878710985183716,0.24996426701545715,0.23512613773345947,0.5628620982170105,0.9377485513687134,0.8120243549346924,0.06225142627954483,0.15773285925388336
train,active_promoters_vs_inactive_promoters,HEK293,4,0.04895815487724904,0.9955196380615234,0.975071370601654,0.9907192587852478,0.9997269511222839,0.9977315664291382,0.9828330278396606,0.9868439435958862,0.9986165761947632,0.024928638711571693,0.0013834049459546804,0.9802979230880737
test,active_promoters_vs_inactive_promoters,HEK293,4,0.6199243305416047,0.852330207824707,0.14117199182510376,0.3486842215061188,0.683036744594574,0.2537574768066406,0.20097507536411285,0.5506136417388916,0.9600553512573242,0.8588280081748962,0.039944663643836975,0.15236900746822357
train,active_promoters_vs_inactive_promoters,HEK293,5,0.056055111066697125,0.9962455034255981,0.987821102142334,0.9837028384208679,0.9997301697731018,0.9980276823043823,0.9857577085494995,0.9926712512969971,0.9975214004516602,0.012178877368569374,0.0024786004796624184,0.9835982918739319
test,active_promoters_vs_inactive_promoters,HEK293,5,0.5714326723466946,0.8451719284057617,0.1834094375371933,0.33729881048202515,0.6847657561302185,0.2615628242492676,0.2376140058040619,0.5644120573997498,0.9454147219657898,0.8165905475616455,0.054585278034210205,0.16895948350429535
train,active_promoters_vs_inactive_promoters,HEK293,6,0.047603052895004376,0.996420681476593,0.9812559485435486,0.991443932056427,0.9998242259025574,0.9986624121665955,0.9863236546516418,0.9899867177009583,0.9987174868583679,0.018744053319096565,0.0012825316516682506,0.9842818975448608
test,active_promoters_vs_inactive_promoters,HEK293,6,0.5960204101438764,0.8481754064559937,0.1331811249256134,0.31674209237098694,0.6782485842704773,0.24693796038627625,0.18751674890518188,0.544831395149231,0.9564816355705261,0.8668188452720642,0.04351835697889328,0.13257814943790436
train,active_promoters_vs_inactive_promoters,HEK293,7,0.05027351470681996,0.9934421181678772,0.9616555571556091,0.9881697297096252,0.9996328353881836,0.9973061084747314,0.9747323989868164,0.9799559116363525,0.9982563257217407,0.03834443539381027,0.0017436665948480368,0.9710838198661804
test,active_promoters_vs_inactive_promoters,HEK293,7,0.584046208783041,0.853531539440155,0.15943683683872223,0.36883804202079773,0.6871234774589539,0.2701789438724518,0.22263549268245697,0.559054434299469,0.9586719870567322,0.840563178062439,0.041328031569719315,0.17238165438175201
