run_type,task,cell_line,holdout_number,Conv2DRectangularMetaLayer_0_dropout_rate,Conv2DRectangularMetaLayer_0_filters,Conv2DRectangularMetaLayer_0_layers,Conv2DRectangularMetaLayer_0_x_kernel_size,Conv2DRectangularMetaLayer_0_x_pool_size,Conv2DRectangularMetaLayer_0_y_kernel_size,Conv2DRectangularMetaLayer_0_y_pool_size,Conv2DRectangularMetaLayer_1_dropout_rate,Conv2DRectangularMetaLayer_1_filters,Conv2DRectangularMetaLayer_1_layers,Conv2DRectangularMetaLayer_1_x_kernel_size,Conv2DRectangularMetaLayer_1_x_pool_size,Conv2DRectangularMetaLayer_1_y_kernel_size,Conv2DRectangularMetaLayer_1_y_pool_size,DenseRectangularMetaLayer_0_dropout_rate,DenseRectangularMetaLayer_0_layers,DenseRectangularMetaLayer_0_units,DenseRectangularMetaLayer_1_dropout_rate,DenseRectangularMetaLayer_1_layers,DenseRectangularMetaLayer_1_units,loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc
train,active_enhancers_vs_inactive_enhancers,H1,2,0.03192963571996653,85,0,3,5,2,2,0.02088901696235157,14,3,3,2,2,2,0.42602721003158084,0,35,0.20286745882136176,0,0,0.18423762616485057,0.9521015882492065,0.003703703638166189,0.692307710647583,0.7255852222442627,0.18398703634738922,0.007367989979684353,0.5018103718757629,0.9999170303344727,0.9962962865829468,8.299099863506854e-05,0.048305924981832504
test,active_enhancers_vs_inactive_enhancers,H1,2,0.03192963571996653,85,0,3,5,2,2,0.02088901696235157,14,3,3,2,2,2,0.42602721003158084,0,35,0.20286745882136176,0,0,0.19250155821442605,0.9518053531646729,0.0,0.0,0.6612879633903503,0.12559400498867035,0.0,0.49991700053215027,0.9998340010643005,1.0,0.0001659888803260401,-0.0028239707462489605
subtrain,active_enhancers_vs_inactive_enhancers,H1,2,0.03192963571996653,85,0,3,5,2,2,0.02088901696235157,14,3,3,2,2,2,0.42602721003158084,0,35,0.20286745882136176,0,0,0.18404925403729924,0.9521011114120483,0.003086419776082039,0.75,0.726600170135498,0.18550166487693787,0.006147541105747223,0.5015172958374023,0.9999481439590454,0.9969135522842407,5.186990892980248e-05,0.04615931212902069
valid,active_enhancers_vs_inactive_enhancers,H1,2,0.03192963571996653,85,0,3,5,2,2,0.02088901696235157,14,3,3,2,2,2,0.42602721003158084,0,35,0.20286745882136176,0,0,0.18485576137900353,0.9521034955978394,0.006172839552164078,0.6000000238418579,0.7214612364768982,0.18002335727214813,0.012219958938658237,0.5029826760292053,0.9997925162315369,0.9938271641731262,0.00020746888185385615,0.05739808455109596
train,active_promoters_vs_inactive_promoters,H1,0,0.14598619534800825,28,2,8,6,2,1,0.08271185113293365,0,0,7,7,1,2,0.007764607626151384,1,28,0.12512872455351898,2,49,0.31911837788054737,0.908978283405304,0.3996061086654663,0.830280601978302,0.9373292326927185,0.7349092364311218,0.5395378470420837,0.6935133934020996,0.9874207377433777,0.6003938913345337,0.012579252012073994,0.5368459820747375
test,active_promoters_vs_inactive_promoters,H1,0,0.14598619534800825,28,2,8,6,2,1,0.08271185113293365,0,0,7,7,1,2,0.007764607626151384,1,28,0.12512872455351898,2,49,0.4684726886356933,0.8543825149536133,0.13915978372097015,0.37664973735809326,0.7497924566268921,0.29910892248153687,0.20323199033737183,0.5518454909324646,0.9645312428474426,0.8608402013778687,0.035468775779008865,0.16286538541316986
subtrain,active_promoters_vs_inactive_promoters,H1,0,0.14598619534800825,28,2,8,6,2,1,0.08271185113293365,0,0,7,7,1,2,0.007764607626151384,1,28,0.12512872455351898,2,49,0.3192708170413971,0.9083585143089294,0.3958968222141266,0.8272905349731445,0.9373144507408142,0.7350161075592041,0.5355217456817627,0.6915847659111023,0.9872727394104004,0.604103147983551,0.012727240100502968,0.5329139232635498
valid,active_promoters_vs_inactive_promoters,H1,0,0.14598619534800825,28,2,8,6,2,1,0.08271185113293365,0,0,7,7,1,2,0.007764607626151384,1,28,0.12512872455351898,2,49,0.31892524304844083,0.911457359790802,0.41443976759910583,0.8419047594070435,0.9373831748962402,0.7344816327095032,0.5554508566856384,0.7012262344360352,0.9880127310752869,0.5855602622032166,0.011987290345132351,0.5524137020111084
train,active_promoters_vs_inactive_promoters,H1,1,0.10154298396890782,113,1,8,5,2,1,0.2132446895420166,128,0,7,5,1,1,0.1803944311596306,1,7,0.3863840402835763,0,42,0.38680078003543633,0.8687549829483032,0.022882865741848946,0.7820512652397156,0.8166677355766296,0.42152026295661926,0.04446469247341156,0.5109503865242004,0.9990178942680359,0.977117121219635,0.000982077093794942,0.11941780894994736
test,active_promoters_vs_inactive_promoters,H1,1,0.10154298396890782,113,1,8,5,2,1,0.2132446895420166,128,0,7,5,1,1,0.1803944311596306,1,7,0.3863840402835763,0,42,0.42604792325557034,0.8668468594551086,0.015003751032054424,0.5405405163764954,0.7594689130783081,0.30715012550354004,0.029197080060839653,0.5065198540687561,0.9980359077453613,0.9849962592124939,0.00196406920440495,0.07299330085515976
subtrain,active_promoters_vs_inactive_promoters,H1,1,0.10154298396890782,113,1,8,5,2,1,0.2132446895420166,128,0,7,5,1,1,0.1803944311596306,1,7,0.3863840402835763,0,42,0.3874806272983551,0.8690142631530762,0.023915592581033707,0.8127490282058716,0.8158379197120667,0.4245249629020691,0.04646395519375801,0.5115335583686829,0.9991515278816223,0.9760844111442566,0.0008484826539643109,0.12542498111724854
valid,active_promoters_vs_inactive_promoters,H1,1,0.10154298396890782,113,1,8,5,2,1,0.2132446895420166,128,0,7,5,1,1,0.1803944311596306,1,7,0.3863840402835763,0,42,0.38477267301271834,0.8677179217338562,0.0187529306858778,0.6557376980781555,0.8198595643043518,0.4103018343448639,0.03646308183670044,0.5086182355880737,0.9984835386276245,0.981247067451477,0.0015164645155891776,0.09506063908338547
train,active_promoters_vs_inactive_promoters,H1,2,0.25327956510442107,85,1,5,7,2,1,0.09677495776790158,28,0,3,5,1,2,0.10385774589562859,3,28,0.04482706909152626,1,0,0.3730599681218973,0.8750500679016113,0.2002250701189041,0.5945419073104858,0.8347574472427368,0.4436893165111542,0.29956504702568054,0.589598536491394,0.9789720177650452,0.7997749447822571,0.021028002724051476,0.29413408041000366
test,active_promoters_vs_inactive_promoters,H1,2,0.25327956510442107,85,1,5,7,2,1,0.09677495776790158,28,0,3,5,1,2,0.10385774589562859,3,28,0.04482706909152626,1,0,0.41303968391840973,0.8622415661811829,0.1327831894159317,0.44584381580352783,0.7590956687927246,0.31910309195518494,0.20462428033351898,0.5536829233169556,0.9745826125144958,0.8672168254852295,0.02541736513376236,0.18689113855361938
subtrain,active_promoters_vs_inactive_promoters,H1,2,0.25327956510442107,85,1,5,7,2,1,0.09677495776790158,28,0,3,5,1,2,0.10385774589562859,3,28,0.04482706909152626,1,0,0.37439199340343476,0.8748181462287903,0.19882766902446747,0.5921787619590759,0.832563579082489,0.43911394476890564,0.29770055413246155,0.5888710021972656,0.9789143204689026,0.8011723160743713,0.021085696294903755,0.2921666204929352
valid,active_promoters_vs_inactive_promoters,H1,2,0.25327956510442107,85,1,5,7,2,1,0.09677495776790158,28,0,3,5,1,2,0.10385774589562859,3,28,0.04482706909152626,1,0,0.36791703956467764,0.8759776949882507,0.20581340789794922,0.6038514375686646,0.8434887528419495,0.46325767040252686,0.3069930076599121,0.59250807762146,0.9792027473449707,0.7941865921020508,0.020797226577997208,0.30195319652557373
train,active_enhancers_vs_active_promoters,H1,0,0.3668412090728413,42,2,3,5,2,1,0.19886671870404943,128,0,4,4,1,2,0.12520161079312558,1,14,0.31866823907588177,2,64,0.42292198022970784,0.8874971270561218,0.8738628625869751,0.9864493012428284,0.977141261100769,0.9945736527442932,0.9267492294311523,0.9105939865112305,0.9473251104354858,0.12613710761070251,0.05267489701509476,0.7121862769126892
test,active_enhancers_vs_active_promoters,H1,0,0.3668412090728413,42,2,3,5,2,1,0.19886671870404943,128,0,4,4,1,2,0.12520161079312558,1,14,0.31866823907588177,2,64,0.5692380712582514,0.8164324760437012,0.8188297152519226,0.9487179517745972,0.8952412605285645,0.9713869690895081,0.8790014386177063,0.8123754262924194,0.8059210777282715,0.1811702996492386,0.1940789520740509,0.5315864682197571
subtrain,active_enhancers_vs_active_promoters,H1,0,0.3668412090728413,42,2,3,5,2,1,0.19886671870404943,128,0,4,4,1,2,0.12520161079312558,1,14,0.31866823907588177,2,64,0.4241463563791135,0.8856215476989746,0.8713950514793396,0.9865940809249878,0.9776222705841064,0.9947366118431091,0.9254233241081238,0.9097201824188232,0.9480452537536621,0.128604918718338,0.0519547313451767,0.7090119123458862
valid,active_enhancers_vs_active_promoters,H1,0,0.3668412090728413,42,2,3,5,2,1,0.19886671870404943,128,0,4,4,1,2,0.12520161079312558,1,14,0.31866823907588177,2,64,0.41818826577880164,0.8949980735778809,0.8837318420410156,0.9858786463737488,0.9752632975578308,0.9939401745796204,0.9320148229598999,0.9140881299972534,0.9444444179534912,0.11626816540956497,0.0555555559694767,0.7252415418624878
train,active_enhancers_vs_active_promoters,H1,1,0.31687335914147247,56,0,3,5,2,2,0.09841027724725804,113,1,8,8,2,1,0.3914514079839061,2,14,0.30743738537088866,3,28,0.5148696354948558,0.8625983595848083,0.9992497563362122,0.8560983538627625,0.9689752459526062,0.9919586777687073,0.9221515655517578,0.6311063766479492,0.2629629671573639,0.0007502579246647656,0.7370370626449585,0.47035908699035645
test,active_enhancers_vs_active_promoters,H1,1,0.31687335914147247,56,0,3,5,2,2,0.09841027724725804,113,1,8,8,2,1,0.3914514079839061,2,14,0.30743738537088866,3,28,0.6398792541944064,0.8423946499824524,0.9958739876747131,0.8401898741722107,0.8865914940834045,0.9630162715911865,0.9114314913749695,0.5826409459114075,0.1694078892469406,0.004126031417399645,0.8305920958518982,0.35059937834739685
subtrain,active_enhancers_vs_active_promoters,H1,1,0.31687335914147247,56,0,3,5,2,2,0.09841027724725804,113,1,8,8,2,1,0.3914514079839061,2,14,0.30743738537088866,3,28,0.5122155467184578,0.8634714484214783,0.9992966055870056,0.8568556308746338,0.9694489240646362,0.9922695755958557,0.9226107001304626,0.6333931684494019,0.2674897015094757,0.0007033997680991888,0.7325102686882019,0.4749254584312439
valid,active_enhancers_vs_active_promoters,H1,1,0.31687335914147247,56,0,3,5,2,2,0.09841027724725804,113,1,8,8,2,1,0.3914514079839061,2,14,0.30743738537088866,3,28,0.5200825929641724,0.8591065406799316,0.9990623593330383,0.8530824780464172,0.9670559763908386,0.9906920790672302,0.9203195571899414,0.6219591498374939,0.24485597014427185,0.0009376464877277613,0.7551440596580505,0.4517197608947754
train,active_enhancers_vs_active_promoters,H1,2,0.31687335914147247,56,0,3,5,2,2,0.09841027724725804,113,1,8,8,2,1,0.3914514079839061,2,14,0.30743738537088866,3,28,0.46112734365921754,0.8878790140151978,0.8809903264045715,0.979255735874176,0.9675106406211853,0.9914631843566895,0.927527666091919,0.8995486497879028,0.9181069731712341,0.11900965869426727,0.08189300447702408,0.7019906044006348
test,active_enhancers_vs_active_promoters,H1,2,0.31687335914147247,56,0,3,5,2,2,0.09841027724725804,113,1,8,8,2,1,0.3914514079839061,2,14,0.30743738537088866,3,28,0.6164523913310125,0.8207086324691772,0.8282070755958557,0.9448010325431824,0.8826274275779724,0.9658826589584351,0.8826704025268555,0.8080179691314697,0.7878289222717285,0.17179295420646667,0.2121710479259491,0.530015766620636
subtrain,active_enhancers_vs_active_promoters,H1,2,0.31687335914147247,56,0,3,5,2,2,0.09841027724725804,113,1,8,8,2,1,0.3914514079839061,2,14,0.30743738537088866,3,28,0.45932951206114236,0.8902043104171753,0.8839390277862549,0.9792208075523376,0.9670466780662537,0.9914050102233887,0.9291435480117798,0.9008172750473022,0.9176954627037048,0.11606096476316452,0.08230452984571457,0.7063183188438416
valid,active_enhancers_vs_active_promoters,H1,2,0.31687335914147247,56,0,3,5,2,2,0.09841027724725804,113,1,8,8,2,1,0.3914514079839061,2,14,0.30743738537088866,3,28,0.4631828476082195,0.8785796165466309,0.8691983222961426,0.9793977737426758,0.9693929553031921,0.9916990995407104,0.9210134148597717,0.8944756984710693,0.9197530746459961,0.13080169260501862,0.08024691045284271,0.6852045059204102
train,inactive_enhancers_vs_inactive_promoters,H1,0,0.338366240802018,14,3,6,1,2,2,0.09295068256126184,99,1,4,7,2,2,0.22337164967787748,1,64,0.24000171701251388,1,14,0.45988916272950847,0.8167303800582886,0.7428113222122192,0.9326358437538147,0.9087679386138916,0.9417996406555176,0.8269702196121216,0.8328667283058167,0.9229221343994141,0.2571886479854584,0.07707788795232773,0.6561739444732666
test,inactive_enhancers_vs_inactive_promoters,H1,0,0.338366240802018,14,3,6,1,2,2,0.09295068256126184,99,1,4,7,2,2,0.22337164967787748,1,64,0.24000171701251388,1,14,0.46630784739618714,0.8121594190597534,0.7366414666175842,0.9302597045898438,0.9034683108329773,0.9384816288948059,0.8222057223320007,0.8286494016647339,0.9206573367118835,0.26335856318473816,0.07934268563985825,0.648078203201294
subtrain,inactive_enhancers_vs_inactive_promoters,H1,0,0.338366240802018,14,3,6,1,2,2,0.09295068256126184,99,1,4,7,2,2,0.22337164967787748,1,64,0.24000171701251388,1,14,0.4597205597633237,0.8164042830467224,0.7411947250366211,0.9337502717971802,0.9094591736793518,0.9422754049301147,0.8264042139053345,0.8328230977058411,0.924451470375061,0.2588052749633789,0.07554852217435837,0.6562169790267944
valid,inactive_enhancers_vs_inactive_promoters,H1,0,0.338366240802018,14,3,6,1,2,2,0.09295068256126184,99,1,4,7,2,2,0.22337164967787748,1,64,0.24000171701251388,1,14,0.46076874240585,0.8180347681045532,0.7492778897285461,0.9282519221305847,0.9060966372489929,0.940003514289856,0.8292176127433777,0.8330414295196533,0.9168049693107605,0.25072214007377625,0.0831950232386589,0.6560685634613037
train,inactive_enhancers_vs_inactive_promoters,H1,1,0.42169734580921636,71,0,4,3,2,1,0.13439539488741004,28,3,7,5,2,1,0.29705804676957887,0,56,0.12744998712105254,3,14,0.40520275931212896,0.8617750406265259,0.8217818737030029,0.935964047908783,0.9462051391601562,0.9659984707832336,0.8751643896102905,0.8705054521560669,0.9192290306091309,0.17821811139583588,0.08077098429203033,0.7294736504554749
test,inactive_enhancers_vs_inactive_promoters,H1,1,0.42169734580921636,71,0,4,3,2,1,0.13439539488741004,28,3,7,5,2,1,0.29705804676957887,0,56,0.12744998712105254,3,14,0.46122726979462997,0.8355244994163513,0.7977586388587952,0.9122737646102905,0.9187101721763611,0.9479289054870605,0.8511818647384644,0.8437709808349609,0.8897833824157715,0.20224134624004364,0.11021661758422852,0.6767390966415405
subtrain,inactive_enhancers_vs_inactive_promoters,H1,1,0.42169734580921636,71,0,4,3,2,1,0.13439539488741004,28,3,7,5,2,1,0.29705804676957887,0,56,0.12744998712105254,3,14,0.40446365569852677,0.8625240921974182,0.8232448101043701,0.935867190361023,0.9463093280792236,0.9661213159561157,0.875950813293457,0.8710989952087402,0.9189532399177551,0.17675518989562988,0.08104673773050308,0.7306934595108032
valid,inactive_enhancers_vs_inactive_promoters,H1,1,0.42169734580921636,71,0,4,3,2,1,0.13439539488741004,28,3,7,5,2,1,0.29705804676957887,0,56,0.12744998712105254,3,14,0.40813054176776303,0.8587789535522461,0.8159300684928894,0.9363553524017334,0.9458142518997192,0.9655179381370544,0.8720046281814575,0.8681310415267944,0.9203319549560547,0.1840699017047882,0.07966805249452591,0.7246240973472595
train,inactive_enhancers_vs_inactive_promoters,H1,2,0.09562667698074279,42,3,7,1,2,2,0.3551906186774357,56,0,6,1,1,1,0.020687448991738272,3,21,0.02724941797838749,3,35,0.4361636008182642,0.8875842094421387,0.9046229720115662,0.9047013521194458,0.9571073651313782,0.972245991230011,0.9046621918678284,0.8838646411895752,0.863106369972229,0.09537701308727264,0.1368936449289322,0.7677147388458252
test,inactive_enhancers_vs_inactive_promoters,H1,2,0.09562667698074279,42,3,7,1,2,2,0.3551906186774357,56,0,6,1,1,1,0.020687448991738272,3,21,0.02724941797838749,3,35,0.5849965048872906,0.7973433136940002,0.8284905552864075,0.8279166221618652,0.8839961886405945,0.9230843782424927,0.8282034993171692,0.7905420660972595,0.7525935769081116,0.17150944471359253,0.24740642309188843,0.5811722874641418
subtrain,inactive_enhancers_vs_inactive_promoters,H1,2,0.09562667698074279,42,3,7,1,2,2,0.3551906186774357,56,0,6,1,1,1,0.020687448991738272,3,21,0.02724941797838749,3,35,0.4362863636796416,0.8874838948249817,0.9040312170982361,0.9050278067588806,0.9570286870002747,0.9722529649734497,0.9045292139053345,0.8838715553283691,0.8637118339538574,0.0959688052535057,0.13628819584846497,0.7675591111183167
valid,inactive_enhancers_vs_inactive_promoters,H1,2,0.09562667698074279,42,3,7,1,2,2,0.3551906186774357,56,0,6,1,1,1,0.020687448991738272,3,21,0.02724941797838749,3,35,0.4356673398743505,0.887985348701477,0.9069901704788208,0.9034021496772766,0.9574189782142639,0.9722201228141785,0.9051926136016846,0.8838374018669128,0.8606846332550049,0.0930098220705986,0.13931535184383392,0.7683498859405518
train,active_vs_inactive,H1,0,0.2947210059559526,14,0,6,1,1,2,0.1682182421117859,56,2,3,3,2,1,0.14019189571580304,3,35,0.03861333459193111,0,0,0.30317001614500494,0.8997563719749451,0.002672980073839426,0.5737704634666443,0.8147838115692139,0.32841920852661133,0.005321170669049025,0.5012258291244507,0.9997786283493042,0.9973270297050476,0.00022139342036098242,0.03407735005021095
test,active_vs_inactive,H1,0,0.2947210059559526,14,0,6,1,1,2,0.1682182421117859,56,2,3,3,2,1,0.14019189571580304,3,35,0.03861333459193111,0,0,0.3264445912791416,0.8996139168739319,0.0015276505146175623,0.38461539149284363,0.7519731521606445,0.2554072439670563,0.003043213626369834,0.5006275773048401,0.9997275471687317,0.9984723329544067,0.0002724702935665846,0.01889488287270069
subtrain,active_vs_inactive,H1,0,0.2947210059559526,14,0,6,1,1,2,0.1682182421117859,56,2,3,3,2,1,0.14019189571580304,3,35,0.03861333459193111,0,0,0.30313154547383975,0.8997462391853333,0.002577565610408783,0.5625,0.8152351975440979,0.3277309536933899,0.0051316162571311,0.5011770129203796,0.9997764825820923,0.997422456741333,0.00022352315136231482,0.032992612570524216
valid,active_vs_inactive,H1,0,0.2947210059559526,14,0,6,1,1,2,0.1682182421117859,56,2,3,3,2,1,0.14019189571580304,3,35,0.03861333459193111,0,0,0.30334654932512956,0.8997969627380371,0.0030546009074896574,0.6153846383094788,0.8129725456237793,0.3314974904060364,0.006079027429223061,0.5014208555221558,0.9997871518135071,0.9969453811645508,0.00021287465642672032,0.038267578929662704
train,active_vs_inactive,H1,1,0.4541118902276401,0,0,8,1,1,1,0.07257044937014293,42,1,7,5,2,1,0.4718905384797379,0,0,0.00030771129323584317,1,7,0.32847149266916165,0.900576114654541,0.04643348231911659,0.5527272820472717,0.7861729264259338,0.3096713721752167,0.08567000180482864,0.5211220383644104,0.9958105683326721,0.9535664916038513,0.0041894447058439255,0.1388317346572876
test,active_vs_inactive,H1,1,0.4541118902276401,0,0,8,1,1,1,0.07257044937014293,42,1,7,5,2,1,0.4718905384797379,0,0,0.00030771129323584317,1,7,0.336034650914371,0.8995526432991028,0.03880232200026512,0.4903475046157837,0.7573928833007812,0.2700057029724121,0.07191392779350281,0.517153263092041,0.9955042600631714,0.9611976742744446,0.00449575949460268,0.1161397397518158
subtrain,active_vs_inactive,H1,1,0.4541118902276401,0,0,8,1,1,1,0.07257044937014293,42,1,7,5,2,1,0.4718905384797379,0,0,0.00030771129323584317,1,7,0.328328738390815,0.9006751179695129,0.04630071669816971,0.5594002604484558,0.786236047744751,0.3094147741794586,0.0855228379368782,0.5211173892021179,0.995934009552002,0.9536992907524109,0.004065992776304483,0.13982784748077393
valid,active_vs_inactive,H1,1,0.4541118902276401,0,0,8,1,1,1,0.07257044937014293,42,1,7,5,2,1,0.4718905384797379,0,0,0.00030771129323584317,1,7,0.3290866198492985,0.9001800417900085,0.04696448892354965,0.5278970003128052,0.7859302163124084,0.31103214621543884,0.0862552598118782,0.5211406350135803,0.995316743850708,0.9530355334281921,0.00468324264511466,0.135060653090477
train,active_vs_inactive,H1,2,0.32524636071428964,71,0,2,6,1,1,0.2964120328952649,99,2,7,6,2,1,0.1683696276022009,3,14,0.1537529324073235,0,28,0.3257119245973288,0.8996874094009399,0.0,0.0,0.7806650400161743,0.2792608141899109,0.0,0.5,1.0,1.0,0.0,0.0
test,active_vs_inactive,H1,2,0.32524636071428964,71,0,2,6,1,1,0.2964120328952649,99,2,7,6,2,1,0.1683696276022009,3,14,0.1537529324073235,0,28,0.33098885603249073,0.8997058272361755,0.0,0.0,0.7624826431274414,0.2599802017211914,0.0,0.5,1.0,1.0,0.0,0.0
subtrain,active_vs_inactive,H1,2,0.32524636071428964,71,0,2,6,1,1,0.2964120328952649,99,2,7,6,2,1,0.1683696276022009,3,14,0.1537529324073235,0,28,0.3252785931907448,0.8996887803077698,0.0,0.0,0.7818376421928406,0.28151702880859375,0.0,0.5,1.0,1.0,0.0,0.0
valid,active_vs_inactive,H1,2,0.32524636071428964,71,0,2,6,1,1,0.2964120328952649,99,2,7,6,2,1,0.1683696276022009,3,14,0.1537529324073235,0,28,0.3274802288003996,0.8996821045875549,0.0,0.0,0.7759918570518494,0.2703474164009094,0.0,0.5,1.0,1.0,0.0,0.0
train,active_enhancers_vs_inactive_enhancers,HEK293,0,0.18464341028600556,28,0,8,4,2,1,0.4274091074697886,113,2,5,7,1,1,0.15487662061584817,0,49,0.33087789804030365,0,0,0.3389367074376405,0.8950185775756836,0.0,0.0,0.5877224802970886,0.16979992389678955,0.0,0.5,1.0,1.0,0.0,0.0
test,active_enhancers_vs_inactive_enhancers,HEK293,0,0.18464341028600556,28,0,8,4,2,1,0.4274091074697886,113,2,5,7,1,1,0.15487662061584817,0,49,0.33087789804030365,0,0,0.3405433911085129,0.8949987888336182,0.0,0.0,0.5672339200973511,0.15584000945091248,0.0,0.5,1.0,1.0,0.0,0.0
subtrain,active_enhancers_vs_inactive_enhancers,HEK293,0,0.18464341028600556,28,0,8,4,2,1,0.4274091074697886,113,2,5,7,1,1,0.15487662061584817,0,49,0.33087789804030365,0,0,0.3388219091502376,0.8950175046920776,0.0,0.0,0.5879960060119629,0.1702045202255249,0.0,0.5,1.0,1.0,0.0,0.0
valid,active_enhancers_vs_inactive_enhancers,HEK293,0,0.18464341028600556,28,0,8,4,2,1,0.4274091074697886,113,2,5,7,1,1,0.15487662061584817,0,49,0.33087789804030365,0,0,0.3395771197974682,0.8950226902961731,0.0,0.0,0.5864342451095581,0.16830670833587646,0.0,0.5,1.0,1.0,0.0,0.0
train,active_enhancers_vs_inactive_enhancers,HEK293,1,0.2338749085429867,113,0,2,5,2,2,0.352438835455492,99,2,2,6,2,1,0.29708859302677193,0,28,0.18981734124804453,0,35,0.3370253373727654,0.8950185775756836,0.0,0.0,0.5887072682380676,0.16638319194316864,0.0,0.5,1.0,1.0,0.0,0.0
test,active_enhancers_vs_inactive_enhancers,HEK293,1,0.2338749085429867,113,0,2,5,2,2,0.352438835455492,99,2,2,6,2,1,0.29708859302677193,0,28,0.18981734124804453,0,35,0.33856683373451235,0.8949987888336182,0.0,0.0,0.5553508996963501,0.16113494336605072,0.0,0.5,1.0,1.0,0.0,0.0
subtrain,active_enhancers_vs_inactive_enhancers,HEK293,1,0.2338749085429867,113,0,2,5,2,2,0.352438835455492,99,2,2,6,2,1,0.29708859302677193,0,28,0.18981734124804453,0,35,0.33664776909651245,0.8950175046920776,0.0,0.0,0.5921097993850708,0.16858543455600739,0.0,0.5,1.0,1.0,0.0,0.0
valid,active_enhancers_vs_inactive_enhancers,HEK293,1,0.2338749085429867,113,0,2,5,2,2,0.352438835455492,99,2,2,6,2,1,0.29708859302677193,0,28,0.18981734124804453,0,35,0.3385881818830967,0.8950226902961731,0.0,0.0,0.5750730037689209,0.1592099815607071,0.0,0.5,1.0,1.0,0.0,0.0
train,active_enhancers_vs_inactive_enhancers,HEK293,2,0.23166651655505457,128,0,3,5,2,2,0.2235488413747114,85,1,2,5,2,1,0.21884086183336673,0,35,0.033347564267028104,0,0,0.3338702972037624,0.8950185775756836,0.0,0.0,0.6016198396682739,0.17486631870269775,0.0,0.5,1.0,1.0,0.0,0.0
test,active_enhancers_vs_inactive_enhancers,HEK293,2,0.23166651655505457,128,0,3,5,2,2,0.2235488413747114,85,1,2,5,2,1,0.21884086183336673,0,35,0.033347564267028104,0,0,0.33619196504354476,0.8949987888336182,0.0,0.0,0.565636157989502,0.16203735768795013,0.0,0.5,1.0,1.0,0.0,0.0
subtrain,active_enhancers_vs_inactive_enhancers,HEK293,2,0.23166651655505457,128,0,3,5,2,2,0.2235488413747114,85,1,2,5,2,1,0.21884086183336673,0,35,0.033347564267028104,0,0,0.33349757852419365,0.8950175046920776,0.0,0.0,0.605302631855011,0.17663729190826416,0.0,0.5,1.0,1.0,0.0,0.0
valid,active_enhancers_vs_inactive_enhancers,HEK293,2,0.23166651655505457,128,0,3,5,2,2,0.2235488413747114,85,1,2,5,2,1,0.21884086183336673,0,35,0.033347564267028104,0,0,0.33550729006528857,0.8950226902961731,0.0,0.0,0.5869099497795105,0.16806542873382568,0.0,0.5,1.0,1.0,0.0,0.0
train,active_promoters_vs_inactive_promoters,HEK293,0,0.2790328164599447,28,3,5,8,2,1,0.3510560123311529,128,0,6,5,1,1,0.2673055436630334,3,0,0.008677270796864922,2,7,0.3369992338239956,0.8684671521186829,0.0,0.0,0.8261291980743408,0.3973052501678467,0.0,0.5,1.0,1.0,0.0,0.0
test,active_promoters_vs_inactive_promoters,HEK293,0,0.2790328164599447,28,3,5,8,2,1,0.3510560123311529,128,0,6,5,1,1,0.2673055436630334,3,0,0.008677270796864922,2,7,0.34505151193353195,0.8684487342834473,0.0,0.0,0.8112497329711914,0.368539959192276,0.0,0.5,1.0,1.0,0.0,0.0
subtrain,active_promoters_vs_inactive_promoters,HEK293,0,0.2790328164599447,28,3,5,8,2,1,0.3510560123311529,128,0,6,5,1,1,0.2673055436630334,3,0,0.008677270796864922,2,7,0.33737534737586977,0.8684667348861694,0.0,0.0,0.8257703185081482,0.39658111333847046,0.0,0.5,1.0,1.0,0.0,0.0
valid,active_promoters_vs_inactive_promoters,HEK293,0,0.2790328164599447,28,3,5,8,2,1,0.3510560123311529,128,0,6,5,1,1,0.2673055436630334,3,0,0.008677270796864922,2,7,0.3362548351287842,0.8684688210487366,0.0,0.0,0.8275564908981323,0.40023714303970337,0.0,0.5,1.0,1.0,0.0,0.0
train,active_promoters_vs_inactive_promoters,HEK293,1,0.04072806878077406,42,2,8,5,2,1,0.2070815900806204,28,0,4,2,1,2,0.04960111637315559,1,35,0.3485367603036806,2,49,0.2951205446125981,0.9419928789138794,0.6516650915145874,0.8754953145980835,0.9767047762870789,0.8795936107635498,0.747177243232727,0.8188146352767944,0.9859641790390015,0.3483349084854126,0.01403579581528902,0.7251594662666321
test,active_promoters_vs_inactive_promoters,HEK293,1,0.04072806878077406,42,2,8,5,2,1,0.2070815900806204,28,0,4,2,1,2,0.04960111637315559,1,35,0.3485367603036806,2,49,0.6281397885914091,0.8481253385543823,0.20814307034015656,0.3646666705608368,0.7261763215065002,0.2854233384132385,0.26501938700675964,0.5766059756278992,0.945068895816803,0.7918569445610046,0.054931119084358215,0.19650843739509583
subtrain,active_promoters_vs_inactive_promoters,HEK293,1,0.04072806878077406,42,2,8,5,2,1,0.2070815900806204,28,0,4,2,1,2,0.04960111637315559,1,35,0.3485367603036806,2,49,0.2947729492783546,0.9421178698539734,0.6528306603431702,0.8754385709762573,0.9768962264060974,0.8803945183753967,0.7479220628738403,0.8193812370300293,0.9859317541122437,0.3471693694591522,0.014068270102143288,0.7258486747741699
